AccX,AccY,AccZ,GyrX,GyrY,GyrZ,timestamp
-0.12,14.26,45.18,-1.16,0.90,0.62,1721027753152
4.54,8.25,18.05,2.00,-0.08,-0.35,1721027753163
1.83,10.73,8.04,2.69,-0.53,-0.43,1721027753166
1.10,11.07,4.24,3.01,-0.88,-0.75,1721027753169
1.33,13.03,3.08,2.67,-1.09,-1.11,1721027753172
0.59,11.37,-2.50,2.06,-1.19,-1.39,1721027753175
0.52,6.59,-3.15,1.38,-1.22,-1.50,1721027753177
0.43,-0.96,3.06,0.64,-1.11,-1.43,1721027753180
0.63,-6.54,5.89,0.23,-0.97,-1.32,1721027753183
0.32,-11.83,6.75,-0.23,-0.68,-1.10,1721027753186
-1.07,-14.92,0.62,0.34,0.70,-0.70,1721027753197
-1.21,-16.71,4.41,0.38,0.98,-0.45,1721027753200
-1.62,-10.61,6.19,0.25,1.17,-0.06,1721027753203
-1.93,-6.87,8.59,-0.07,1.27,0.29,1721027753206
-2.22,-5.81,11.83,-0.58,1.32,0.42,1721027753209
-2.99,-5.21,7.74,-1.15,1.30,0.39,1721027753211
-1.95,-2.49,4.08,-1.70,1.20,0.31,1721027753214
-1.90,-3.23,4.28,-1.85,1.01,0.33,1721027753217
-1.98,-7.11,6.27,-1.93,0.62,0.40,1721027753220
1.09,15.35,30.27,-0.50,-0.43,0.16,1721027753231
3.59,19.64,33.04,-0.72,-0.43,0.03,1721027753234
3.91,16.69,24.22,-0.52,-0.25,-0.11,1721027753237
4.38,8.14,22.73,0.13,-0.03,-0.20,1721027753240
3.37,4.49,17.40,0.83,0.09,-0.19,1721027753243
1.67,6.16,7.88,1.53,0.08,-0.24,1721027753245
0.93,7.06,2.74,1.90,0.04,-0.35,1721027753248
-0.01,6.56,-1.17,2.24,-0.05,-0.56,1721027753251
-0.65,5.77,-1.56,2.30,-0.16,-0.76,1721027753254
-1.87,-4.80,1.44,0.32,-0.25,-0.85,1721027753265
-2.11,-12.41,3.05,-0.11,-0.18,-0.77,1721027753268
-2.27,-17.75,2.40,-0.48,-0.08,-0.60,1721027753271
-2.32,-18.65,1.06,-0.69,0.05,-0.37,1721027753274
-2.08,-19.75,4.43,-0.78,0.19,-0.09,1721027753277
-1.06,-18.27,10.95,-0.89,0.34,0.26,1721027753279
-1.03,-16.82,14.98,-1.20,0.48,0.48,1721027753282
-1.74,-18.00,22.83,-2.15,0.77,0.73,1721027753285
-1.64,-12.35,20.25,-3.15,0.98,0.84,1721027753288
2.33,13.90,49.12,-2.24,0.49,0.67,1721027753299
4.30,10.62,42.13,-0.75,0.35,0.41,1721027753302
2.41,3.52,37.58,1.01,0.13,0.26,1721027753305
1.58,6.96,27.22,2.55,-0.19,0.02,1721027753308
0.37,14.47,10.97,3.75,-0.53,-0.28,1721027753311
0.58,15.59,4.79,4.26,-0.73,-0.48,1721027753313
1.38,18.58,1.52,4.16,-0.96,-0.68,1721027753316
0.69,19.90,-6.55,3.57,-1.11,-0.78,1721027753319
-0.07,19.48,-11.02,2.89,-1.17,-0.82,1721027753322
-1.98,-14.77,-9.45,0.60,-1.62,-0.66,1721027753333
-3.50,-11.69,-16.86,-0.82,-0.76,-0.61,1721027753336
-4.70,-7.81,-13.16,-1.06,-0.52,-0.64,1721027753339
-5.55,-12.12,-14.14,-0.69,-0.60,-0.67,1721027753342
-3.36,-26.36,2.33,-1.21,0.05,-0.45,1721027753345
-2.16,-32.39,8.96,-1.73,0.52,-0.12,1721027753347
0.49,-24.96,18.01,-2.86,1.30,0.45,1721027753350
-0.24,-15.71,12.94,-3.23,1.50,0.76,1721027753353
-0.52,-9.34,14.17,-3.64,1.78,1.03,1721027753356
-6.97,-4.61,36.40,-2.71,1.63,1.51,1721027753367
1.10,-4.16,39.92,-1.36,1.29,1.12,1721027753370
0.14,-6.75,44.47,0.32,0.69,0.85,1721027753373
-0.12,-2.13,36.14,1.81,-0.23,0.81,1721027753376
2.01,3.07,25.12,2.64,-0.76,0.83,1721027753379
1.89,8.91,17.08,3.51,-1.41,0.69,1721027753381
3.65,12.81,9.04,3.68,-1.69,0.29,1721027753384
4.72,15.27,-0.83,3.32,-1.93,-0.07,1721027753387
4.67,16.79,-5.24,2.79,-2.10,-0.32,1721027753390
3.28,7.85,3.78,0.16,-1.35,-0.58,1721027753401
3.97,1.66,12.53,1.03,-1.88,-0.56,1721027753404
3.11,0.72,-2.47,-0.07,-0.66,-0.55,1721027753407
2.55,3.65,-3.44,-1.10,0.68,-0.48,1721027753410
2.54,3.09,12.20,-1.42,1.03,-0.42,1721027753413
2.48,-0.18,6.83,-1.28,1.21,-0.25,1721027753415
2.30,-2.57,11.80,-1.95,1.68,-0.08,1721027753418
1.74,-6.90,6.74,-2.01,1.94,0.03,1721027753421
1.94,-10.10,11.79,-2.43,2.42,0.11,1721027753424
-3.95,-11.29,16.95,-1.02,1.98,0.20,1721027753435
-4.25,-8.20,19.35,0.05,1.20,0.06,1721027753438
-4.60,-5.25,20.93,0.90,0.32,-0.15,1721027753441
-3.85,-2.17,18.53,1.15,-0.26,-0.32,1721027753444
0.60,-0.71,10.67,1.36,-1.00,-0.52,1721027753447
3.55,-4.78,5.93,1.16,-1.29,-0.71,1721027753449
1.91,-6.09,5.57,0.75,-1.37,-0.68,1721027753452
0.94,-7.95,6.39,0.59,-1.42,-0.66,1721027753455
0.10,-9.30,5.59,0.62,-1.35,-0.67,1721027753458
-0.52,2.22,-1.91,2.07,-0.45,-0.55,1721027753469
0.42,7.26,5.76,2.09,-0.12,-0.40,1721027753472
0.44,14.80,8.07,1.29,0.32,-0.23,1721027753475
-0.87,17.95,7.78,0.77,0.56,-0.17,1721027753478
-2.06,22.16,-2.01,0.78,0.46,-0.19,1721027753481
-1.39,22.44,-3.79,-0.07,0.98,-0.18,1721027753483
-2.14,19.68,-2.39,-1.61,1.88,-0.10,1721027753486
-2.55,13.06,7.57,-1.80,1.75,-0.07,1721027753489
-3.93,0.99,14.27,-2.04,1.68,-0.07,1721027753492
-5.19,-9.83,10.50,-0.90,0.12,-0.06,1721027753503
-0.19,-12.85,9.41,-0.55,-0.34,-0.13,1721027753506
-1.47,-11.71,13.02,-0.62,-0.46,-0.06,1721027753509
-2.86,-8.60,17.16,-0.69,-0.67,0.07,1721027753512
-2.79,-12.25,25.23,-0.87,-0.91,0.20,1721027753515
-1.85,-16.31,26.17,-1.03,-1.02,0.34,1721027753517
0.19,-15.88,23.22,-0.98,-0.92,0.48,1721027753520
1.32,-18.41,22.39,-0.69,-0.53,0.64,1721027753523
2.30,-18.76,20.31,-0.18,-0.09,0.77,1721027753526
3.25,-9.62,5.58,1.72,0.24,0.76,1721027753537
3.68,-6.57,3.26,1.69,0.05,0.72,1721027753540
4.05,-4.41,1.84,1.55,-0.11,0.67,1721027753543
4.98,-0.78,0.54,1.20,-0.39,0.55,1721027753546
5.71,2.15,-1.52,0.87,-0.71,0.37,1721027753549
6.02,4.51,-2.50,0.61,-1.01,0.15,1721027753551
6.61,5.23,-0.55,0.44,-1.22,-0.07,1721027753554
7.28,5.53,3.38,0.13,-1.26,-0.25,1721027753557
7.63,6.01,6.11,-0.28,-1.12,-0.38,1721027753560
6.81,7.56,21.25,-1.05,0.62,-0.69,1721027753571
6.14,5.05,23.01,-1.07,1.14,-0.74,1721027753574
5.46,1.12,25.84,-0.94,1.91,-0.75,1721027753577
3.98,-0.82,28.19,-0.69,2.60,-0.68,1721027753580
0.76,-0.48,28.56,-0.38,3.11,-0.62,1721027753583
-3.45,0.36,29.57,-0.21,3.25,-0.74,1721027753585
-5.49,4.01,24.61,-0.17,2.80,-0.93,1721027753588
-6.64,3.24,15.30,0.04,2.05,-1.02,1721027753591
-6.88,1.00,9.74,0.39,1.20,-1.05,1721027753594
2.64,-0.03,3.51,0.43,-1.68,-1.18,1721027753605
-1.17,-4.21,4.69,0.10,-1.80,-1.19,1721027753608
-4.23,-3.57,8.33,-0.41,-1.85,-1.16,1721027753611
-5.95,-4.24,12.98,-0.51,-1.77,-1.11,1721027753614
-6.04,-6.00,16.18,-0.48,-1.47,-0.94,1721027753617
-5.34,-4.90,15.56,-0.20,-1.04,-0.61,1721027753619
-4.34,-3.00,13.60,0.19,-0.50,-0.31,1721027753622
-5.10,-4.93,11.25,0.58,0.07,-0.04,1721027753625
-5.30,-5.77,8.61,0.89,0.59,0.19,1721027753628
-3.37,-6.10,1.65,1.12,1.24,0.69,1721027753639
-2.81,-2.94,-0.61,1.11,1.05,0.87,1721027753642
-2.42,0.84,-2.49,1.09,0.76,1.00,1721027753645
-2.42,5.13,-3.10,1.03,0.42,1.00,1721027753648
-2.61,7.91,-2.74,0.88,0.09,0.89,1721027753651
-1.78,9.65,-2.40,0.43,-0.23,0.79,1721027753654
-0.36,12.81,-3.05,-0.17,-0.54,0.72,1721027753657
0.47,15.18,-1.28,-0.68,-0.79,0.67,1721027753659
0.47,14.98,4.84,-1.24,-0.92,0.60,1721027753662
1.01,11.25,12.89,-1.76,-0.83,0.47,1721027753665
2.62,4.74,17.08,-1.98,-0.59,0.31,1721027753668
4.00,-9.52,36.64,-0.75,1.07,0.31,1721027753679
2.40,-6.53,36.84,-0.53,1.59,0.37,1721027753682
0.15,-5.14,34.60,-0.29,1.81,0.27,1721027753685
-0.79,-7.28,30.25,-0.01,1.59,0.13,1721027753688
-1.52,-10.44,24.81,0.28,1.05,0.05,1721027753691
-2.58,-9.03,17.28,0.73,0.35,-0.03,1721027753693
-3.40,-5.71,9.15,1.22,-0.31,-0.19,1721027753696
-2.92,-4.05,4.23,1.63,-0.88,-0.35,1721027753699
-1.97,-4.27,3.34,1.82,-1.34,-0.42,1721027753702
-0.50,3.83,-0.03,1.24,-1.73,-0.34,1721027753713
-0.61,7.71,-3.33,1.18,-1.59,-0.40,1721027753716
-0.22,10.34,-3.08,1.17,-1.35,-0.45,1721027753719
0.18,12.33,-2.63,1.06,-1.03,-0.45,1721027753722
-0.03,13.44,-4.87,0.89,-0.65,-0.39,1721027753725
-0.09,13.21,-6.01,0.79,-0.24,-0.31,1721027753727
-1.36,6.82,-4.93,0.60,0.10,-0.37,1721027753730
2.07,9.46,-6.35,0.48,0.38,-0.42,1721027753733
0.65,2.75,-10.30,0.43,0.65,-0.30,1721027753736
-2.40,-16.86,12.66,0.07,0.46,0.57,1721027753747
-3.19,-14.04,-1.55,-1.63,1.56,0.64,1721027753750
-1.00,-12.73,17.96,-2.18,1.62,0.76,1721027753753
-0.51,-18.10,10.37,-1.68,1.08,0.92,1721027753756
-4.67,-22.57,13.72,-1.75,0.76,1.17,1721027753759
-2.36,-21.68,23.60,-2.58,0.71,1.52,1721027753761
-0.41,-6.40,25.89,-3.10,0.51,1.46,1721027753764
-2.86,16.54,30.95,-3.09,0.40,1.10,1721027753767
2.93,15.36,41.73,-3.12,0.44,0.84,1721027753770
2.91,-4.83,33.09,2.18,-0.20,0.08,1721027753781
1.61,5.02,18.07,3.76,-0.53,-0.07,1721027753784
1.02,8.23,9.62,4.37,-0.82,-0.32,1721027753787
1.41,11.26,5.24,4.37,-1.07,-0.55,1721027753790
0.99,12.05,-3.87,4.01,-1.25,-0.71,1721027753793
0.35,11.09,-8.60,3.47,-1.39,-0.83,1721027753795
0.03,8.43,-9.34,3.18,-1.46,-0.91,1721027753798
-0.34,-0.94,-12.00,2.82,-1.49,-0.91,1721027753801
-0.50,-3.75,-11.79,2.33,-1.43,-0.87,1721027753804
-5.53,9.97,-30.40,2.26,-1.54,-0.95,1721027753815
-4.22,16.47,-25.60,1.07,-0.95,-0.77,1721027753818
-5.76,15.98,-19.41,-2.41,0.69,-0.50,1721027753821
-3.37,6.72,4.09,-3.62,0.76,-0.25,1721027753824
-1.37,-3.04,5.87,-3.87,0.74,0.07,1721027753827
2.23,-22.23,18.13,-4.37,1.46,0.51,1721027753829
0.41,-26.40,18.61,-4.37,2.21,0.75,1721027753832
-1.00,-23.06,18.40,-4.37,2.63,0.88,1721027753835
-3.68,-14.38,11.22,-4.37,3.11,0.99,1721027753838
-9.72,15.12,50.03,-2.69,1.41,0.51,1721027753849
-7.92,-0.88,50.28,-1.23,-0.06,0.39,1721027753852
-6.62,-20.67,44.71,0.32,-1.57,0.45,1721027753855
-5.46,-11.11,28.33,1.89,-2.74,0.48,1721027753858
-3.03,0.07,11.97,3.38,-3.35,0.38,1721027753861
-1.23,0.85,7.22,4.33,-3.53,0.19,1721027753863
1.57,1.30,11.15,4.37,-3.41,0.12,1721027753866
2.88,1.19,10.89,3.89,-3.19,0.18,1721027753869
2.43,3.55,3.28,2.72,-2.69,0.29,1721027753872
3.86,-0.89,-0.23,0.72,-0.24,0.69,1721027753883
3.51,3.99,-2.34,0.38,0.52,0.70,1721027753886
3.67,9.26,1.15,-0.02,1.28,0.67,1721027753889
3.67,10.49,2.68,-0.70,1.96,0.64,1721027753892
3.37,8.86,2.59,-1.39,2.46,0.66,1721027753895
2.88,4.72,4.30,-1.95,2.73,0.69,1721027753897
2.27,1.65,5.92,-2.21,2.77,0.71,1721027753900
0.54,-1.90,11.01,-2.36,2.55,0.67,1721027753903
-1.14,-0.46,3.81,-2.51,2.25,0.54,1721027753906
-8.72,-0.55,21.32,-1.12,-0.78,0.10,1721027753917
-5.98,-3.20,18.95,-0.96,-1.33,0.25,1721027753920
-2.24,-7.01,16.52,-0.22,-1.88,0.36,1721027753923
0.28,-10.23,15.30,0.40,-2.21,0.51,1721027753926
-0.39,-7.59,6.99,0.75,-2.39,0.51,1721027753929
5.24,2.84,6.02,0.78,-2.14,0.39,1721027753931
3.76,-1.33,4.31,0.98,-1.87,0.21,1721027753934
4.07,-6.06,12.01,0.80,-1.36,0.13,1721027753937
3.64,-7.58,8.98,0.64,-0.89,0.21,1721027753940
2.93,-6.40,10.68,-0.46,1.18,0.59,1721027753951
2.08,-4.94,12.97,-0.65,1.57,0.63,1721027753954
1.41,0.66,13.06,-0.60,1.81,0.64,1721027753957
1.02,7.93,16.73,-0.37,1.88,0.59,1721027753960
-2.06,12.44,22.99,-0.32,1.71,0.44,1721027753963
-2.70,16.50,17.58,-0.47,1.49,0.28,1721027753965
-1.78,16.02,14.80,-0.39,0.96,0.23,1721027753968
-1.58,6.15,12.82,-0.35,0.31,0.06,1721027753971
-2.18,3.57,13.92,-0.08,-0.39,0.03,1721027753974
-0.56,3.63,16.42,0.50,-1.61,-0.30,1721027753985
-0.39,4.94,13.34,-0.03,-1.51,-0.17,1721027753988
-0.48,2.31,10.33,-0.34,-1.31,-0.03,1721027753991
0.13,-3.81,12.29,-0.50,-1.02,0.13,1721027753994
1.02,-8.56,13.12,-0.57,-0.67,0.34,1721027753997
1.11,-9.05,11.87,-0.53,-0.41,0.48,1721027753999
0.91,-7.93,4.86,0.32,0.44,0.57,1721027754007
1.32,-10.80,5.75,0.57,0.57,0.56,1721027754010
1.68,-10.70,5.97,0.67,0.59,0.58,1721027754013
1.44,-6.91,3.97,0.67,0.52,0.58,1721027754016
1.34,-5.20,2.98,0.64,0.44,0.56,1721027754018
1.24,-3.86,3.41,0.50,0.25,0.47,1721027754021
1.41,-2.30,3.10,0.35,-0.03,0.32,1721027754024
1.58,-0.94,2.54,0.21,-0.35,0.18,1721027754027
2.62,-3.61,5.06,0.14,-1.11,-0.03,1721027754037
2.43,2.43,3.17,0.42,-1.16,-0.07,1721027754040
2.30,7.84,1.80,0.89,-1.15,-0.16,1721027754043
3.98,9.98,13.13,1.02,-1.02,-0.19,1721027754046
4.68,13.07,18.62,0.60,-0.83,-0.13,1721027754049
3.63,18.12,11.02,-0.14,-0.42,-0.08,1721027754051
3.34,17.00,11.87,-0.52,0.07,-0.09,1721027754054
4.52,7.39,21.16,-0.82,0.51,-0.01,1721027754057
3.25,2.09,22.14,-1.11,0.91,0.09,1721027754060
0.57,-4.22,10.99,0.47,1.11,-0.13,1721027754071
-0.46,-0.80,6.48,0.79,0.66,-0.10,1721027754074
-1.18,2.18,1.81,1.02,0.17,-0.16,1721027754077
-1.60,2.04,-2.04,1.05,-0.30,-0.28,1721027754080
-1.42,1.74,-3.52,1.00,-0.59,-0.34,1721027754083
-0.91,-0.80,-2.81,0.87,-1.01,-0.37,1721027754085
-0.17,-4.84,0.58,0.69,-1.38,-0.29,1721027754088
0.22,-9.06,3.69,0.42,-1.60,-0.18,1721027754091
0.14,-9.59,2.72,0.16,-1.65,-0.13,1721027754094
2.19,-18.55,12.74,-0.57,-0.65,0.10,1721027754105
4.00,-9.88,12.75,-0.94,-0.05,0.31,1721027754108
1.01,6.15,16.10,-0.27,0.87,-0.05,1721027754834
0.93,6.00,20.24,-0.21,0.84,-0.07,1721027754837
0.53,7.03,20.38,-0.19,0.74,-0.08,1721027754840
-0.74,6.34,10.71,0.84,-0.14,-0.27,1721027754851
-0.93,6.69,6.68,1.00,-0.37,-0.32,1721027754854
-1.10,6.56,5.03,1.02,-0.50,-0.35,1721027754857
-1.31,6.33,3.46,0.87,-0.62,-0.41,1721027754860
-1.39,5.79,1.10,0.60,-0.67,-0.48,1721027754863
-1.09,3.57,0.90,0.27,-0.67,-0.55,1721027754865
-0.53,-0.75,4.76,-0.16,-0.60,-0.57,1721027754868
-0.25,-6.53,8.08,-0.62,-0.46,-0.50,1721027754871
-0.33,-9.58,9.16,-0.97,-0.23,-0.38,1721027754874
-1.04,-10.55,11.48,-0.86,0.99,-0.01,1721027754885
-1.90,-12.04,14.06,-0.73,1.20,0.08,1721027754888
-2.29,-12.52,15.24,-0.73,1.32,0.13,1721027754891
-2.36,-10.80,19.46,-0.81,1.33,0.19,1721027754894
-3.28,-6.43,21.95,-0.90,1.11,0.24,1721027754897
-3.39,-4.03,22.87,-0.98,0.75,0.26,1721027754899
-2.70,-6.07,23.42,-0.70,0.25,0.33,1721027754902
-1.93,-8.56,23.60,-0.17,-0.26,0.41,1721027754905
-1.32,-7.88,20.50,0.50,-0.71,0.44,1721027754908
2.03,0.06,0.77,2.35,-1.24,0.17,1721027754919
2.21,2.07,-1.27,2.45,-1.28,0.17,1721027754922
2.49,6.02,-1.51,2.50,-1.26,0.12,1721027754925
2.70,10.41,-1.23,2.28,-1.11,0.00,1721027754928
2.61,12.88,-4.53,1.89,-0.86,-0.16,1721027754931
2.93,12.24,-5.04,1.47,-0.55,-0.27,1721027754933
3.18,9.05,-2.51,0.94,-0.21,-0.29,1721027754936
2.73,5.12,-2.12,0.36,0.17,-0.27,1721027754939
2.16,3.34,-1.25,-0.07,0.56,-0.27,1721027754942
-0.70,1.48,9.94,-1.67,1.73,-0.20,1721027754953
-0.05,1.73,9.04,-1.39,1.37,-0.19,1721027754956
-0.97,0.42,-1.01,-2.01,1.50,-0.20,1721027754959
-1.54,-2.02,18.50,-3.04,1.77,-0.13,1721027754962
-3.80,-9.01,22.56,-2.66,1.11,-0.05,1721027754965
-4.85,-13.08,28.03,-2.69,0.56,-0.00,1721027754967
-10.01,-16.00,27.07,-2.36,0.20,0.11,1721027754970
-3.18,-15.27,36.42,-1.77,0.07,0.24,1721027754973
0.30,-18.00,42.86,-0.46,-0.38,0.53,1721027754976
1.20,-4.79,22.84,1.71,0.05,0.11,1721027754987
1.08,-3.88,16.52,2.17,-0.06,-0.10,1721027754990
1.32,-3.98,6.77,2.34,-0.24,-0.26,1721027754993
0.66,-2.15,2.12,2.38,-0.51,-0.28,1721027754996
-0.81,-0.12,-0.13,2.24,-0.63,-0.27,1721027754999
-0.91,1.19,-2.40,2.15,-0.61,-0.34,1721027755001
-0.37,3.45,-3.53,2.14,-0.63,-0.40,1721027755004
-0.66,6.76,-5.56,2.16,-0.60,-0.45,1721027755007
-0.47,10.01,-4.55,2.07,-0.50,-0.50,1721027755010
-1.19,16.18,-5.54,0.02,0.17,-0.43,1721027755021
1.53,5.67,0.94,-0.64,0.31,-0.47,1721027755024
2.77,5.23,4.19,-0.54,0.03,-0.43,1721027755027
-1.91,1.99,-2.40,-1.45,0.43,-0.40,1721027755030
-3.40,1.88,0.43,-2.39,0.89,-0.21,1721027755033
-3.43,-3.65,7.56,-2.37,0.83,-0.11,1721027755035
-4.37,-9.36,13.35,-2.48,0.92,-0.01,1721027755038
-4.75,-13.41,15.07,-2.54,1.09,0.08,1721027755041
-5.09,-13.55,18.39,-2.27,1.03,0.27,1721027755044
-8.65,-7.30,34.24,-0.73,0.12,0.78,1721027755055
5.18,0.21,17.79,-0.36,0.13,0.77,1721027755058
1.73,-8.95,26.58,0.03,-0.07,0.92,1721027755061
1.69,-9.89,27.01,0.81,-0.39,1.06,1721027755064
1.81,0.80,15.04,1.35,-0.56,0.86,1721027755067
-0.41,2.56,4.33,1.94,-0.62,0.45,1721027755069
0.58,1.54,5.02,2.19,-0.70,0.17,1721027755072
1.75,0.86,5.17,2.17,-0.86,0.13,1721027755075
1.39,5.26,-1.20,1.92,-1.02,0.18,1721027755078
0.80,9.63,-1.47,1.05,-0.81,-0.18,1721027755089
1.02,4.30,-1.39,0.56,-0.58,-0.19,1721027755092
1.33,-0.94,0.83,0.22,-0.34,-0.09,1721027755095
0.91,-5.09,1.94,-0.02,-0.06,0.05,1721027755098
0.43,-5.79,2.11,-0.20,0.26,0.15,1721027755101
-0.10,-5.63,1.31,-0.26,0.59,0.18,1721027755103
-0.11,-6.22,2.49,-0.29,0.87,0.19,1721027755106
-0.04,-7.41,4.80,-0.37,1.07,0.25,1721027755109
-0.03,-7.85,6.20,-0.48,1.14,0.32,1721027755112
-2.25,-6.99,12.82,-2.10,0.78,0.45,1721027755123
-2.98,-7.74,15.03,-2.41,0.48,0.44,1721027755126
-2.91,-0.85,19.04,-2.32,0.08,0.43,1721027755129
-2.96,4.87,28.76,-1.75,-0.32,0.40,1721027755132
-5.21,3.95,41.39,-1.21,-0.66,0.31,1721027755135
-5.79,2.01,26.13,-1.20,-0.48,0.33,1721027755137
5.16,-0.11,25.16,-0.30,-0.41,0.45,1721027755140
3.24,-8.83,31.21,0.53,-0.23,0.52,1721027755143
3.82,-6.89,32.22,1.09,-0.09,0.65,1721027755146
-0.73,2.89,5.97,1.61,-0.04,-0.05,1721027755157
-0.51,1.31,-0.57,1.11,-0.32,0.06,1721027755160
-0.85,-0.52,-1.92,0.73,-0.61,0.23,1721027755163
-0.92,-3.59,1.23,0.45,-0.84,0.38,1721027755166
-0.66,-7.01,4.13,0.25,-0.99,0.45,1721027755169
-0.34,-8.47,3.17,0.20,-1.06,0.48,1721027755171
0.36,-7.63,0.26,0.29,-1.07,0.52,1721027755174
0.95,-7.24,-1.01,0.41,-1.07,0.57,1721027755177
1.82,-6.26,-1.10,0.65,-1.05,0.64,1721027755180
2.76,9.87,3.49,-0.18,-0.35,0.53,1721027755191
2.62,13.63,-3.15,-0.51,-0.13,0.36,1721027755194
3.26,14.58,0.45,-0.69,0.02,0.25,1721027755197
3.20,13.07,4.26,-0.90,0.17,0.24,1721027755200
2.40,10.75,5.97,-1.03,0.34,0.21,1721027755203
1.86,5.07,9.76,-0.90,0.52,0.15,1721027755205
0.85,-1.07,12.73,-0.79,0.73,0.15,1721027755208
0.91,-3.52,13.01,-0.70,0.86,0.17,1721027755211
1.13,-3.74,11.36,-0.49,0.98,0.16,1721027755214
-1.59,-9.40,13.62,-0.22,0.48,0.14,1721027755225
-2.03,-8.23,15.17,-0.42,0.17,0.16,1721027755228
-2.63,-7.09,16.26,-0.58,-0.10,0.10,1721027755231
-3.60,-6.74,17.91,-0.62,-0.35,-0.05,1721027755234
-3.56,-6.02,18.94,-0.54,-0.54,-0.16,1721027755237
-2.41,-5.41,20.74,-0.35,-0.66,-0.17,1721027755239
-2.12,-5.36,21.29,-0.16,-0.70,-0.12,1721027755242
-2.05,-4.41,20.75,0.14,-0.69,-0.01,1721027755245
-2.28,-3.62,18.02,0.46,-0.60,0.11,1721027755248
-1.54,-0.28,4.57,1.09,-0.41,0.49,1721027755259
-1.41,1.48,2.49,1.09,-0.46,0.53,1721027755262
-1.28,4.72,-0.41,1.09,-0.54,0.50,1721027755265
-1.07,8.38,-3.71,1.12,-0.64,0.43,1721027755268
-0.68,11.47,-4.38,1.13,-0.73,0.35,1721027755271
-0.03,15.35,-2.80,0.92,-0.78,0.30,1721027755273
0.15,16.97,-3.87,0.68,-0.77,0.26,1721027755276
2.53,16.10,-7.18,0.30,-0.73,0.16,1721027755279
1.77,14.08,-6.75,-0.16,-0.70,-0.09,1721027755282
1.21,-11.25,15.34,-2.54,-0.01,0.40,1721027755293
0.87,-18.73,19.67,-2.83,0.33,0.46,1721027755296
1.22,-13.84,21.13,-2.61,0.68,0.46,1721027755299
1.58,-11.30,25.41,-1.83,0.87,0.49,1721027755302
-0.24,-15.11,30.20,-0.93,0.88,0.55,1721027755305
-0.11,-6.52,44.83,-1.00,0.83,0.61,1721027755307
-0.26,2.07,40.17,-0.83,0.61,0.65,1721027755310
-7.19,-0.39,24.56,-0.08,0.27,0.65,1721027755313
-0.66,-4.09,28.39,-0.08,0.08,0.43,1721027755316
1.91,-0.07,-2.88,2.35,-1.45,-0.19,1721027755327
-0.23,1.92,-3.72,2.66,-1.58,-0.31,1721027755330
0.62,1.40,1.68,2.68,-1.65,-0.29,1721027755333
1.26,1.49,5.12,2.10,-1.61,-0.13,1721027755336
0.47,3.45,-1.45,1.34,-1.47,0.02,1721027755339
0.13,4.40,-3.04,0.96,-1.34,0.06,1721027755341
0.14,3.10,-2.38,0.63,-1.09,0.06,1721027755344
0.51,-0.34,0.30,0.32,-0.78,0.08,1721027755347
0.58,0.63,1.36,-0.11,-0.42,0.13,1721027755350
-0.27,1.58,4.36,-1.64,0.86,0.42,1721027755361
-0.70,-1.02,6.67,-1.97,1.07,0.46,1721027755364
-1.09,-3.79,8.07,-2.17,1.17,0.47,1721027755367
-1.39,-1.63,9.04,-2.28,1.14,0.51,1721027755370
-1.73,0.91,10.83,-2.15,1.04,0.57,1721027755373
-2.65,0.31,19.47,-1.83,0.82,0.66,1721027755375
-3.85,-3.17,27.52,-1.65,0.43,0.70,1721027755378
-4.10,-5.63,26.31,-1.37,-0.01,0.74,1721027755381
-5.93,-8.95,24.49,-0.73,-0.43,0.84,1721027755384
1.23,-6.05,14.41,0.63,-0.63,1.03,1721027755395
1.76,-2.79,10.53,1.03,-0.65,0.86,1721027755398
1.98,0.29,5.51,1.44,-0.80,0.67,1721027755401
3.19,1.67,5.48,1.52,-0.97,0.53,1721027755404
3.85,1.75,6.23,1.37,-1.09,0.48,1721027755407
4.19,2.13,3.92,0.84,-1.23,0.44,1721027755409
3.02,2.38,1.87,0.35,-1.30,0.32,1721027755412
1.97,0.74,1.85,-0.05,-1.12,0.21,1721027755415
4.74,3.79,6.64,-0.28,-0.97,0.25,1721027755418
4.72,11.34,20.36,-0.30,0.26,-0.03,1721027755429
4.01,7.49,14.10,-0.22,0.80,-0.14,1721027755432
4.56,2.79,14.07,0.21,1.08,-0.15,1721027755435
3.63,-2.15,16.13,0.40,1.20,-0.09,1721027755438
2.01,-2.02,12.94,0.43,1.21,-0.11,1721027755441
0.36,0.93,8.17,0.44,1.16,-0.30,1721027755443
-1.36,0.20,5.19,0.41,1.00,-0.59,1721027755446
-1.07,-1.75,3.22,0.24,0.74,-0.74,1721027755449
-0.84,-2.80,2.42,0.06,0.26,-0.70,1721027755452
-2.47,-5.95,5.77,-0.57,-1.04,-0.60,1721027755463
-2.32,-8.23,10.07,-0.65,-1.12,-0.57,1721027755466
-0.26,-6.80,12.18,-0.66,-1.15,-0.44,1721027755469
-0.94,-6.33,12.60,-0.56,-1.12,-0.35,1721027755472
0.11,-6.14,13.29,-0.35,-0.92,-0.13,1721027755475
0.12,-7.96,18.46,-0.24,-0.49,0.02,1721027755477
0.11,-5.91,20.01,-0.03,-0.05,0.12,1721027755480
0.59,-1.61,17.02,0.31,0.28,0.20,1721027755483
