AccX,AccY,AccZ,GyrX,GyrY,GyrZ,timestamp
0.77,2.09,11.02,-0.06,-0.02,-0.05,1720971809374
0.70,0.34,11.00,-0.00,-0.08,-0.10,1720971809377
1.03,-0.79,10.63,0.05,-0.14,-0.13,1720971809380
0.95,-0.44,9.70,0.10,-0.20,-0.15,1720971809382
0.79,1.38,9.30,0.17,-0.26,-0.18,1720971809385
0.88,4.91,10.12,0.06,-0.14,-0.26,1720971809396
0.71,3.99,9.90,0.04,-0.09,-0.24,1720971809399
0.64,3.35,9.56,0.06,-0.03,-0.21,1720971809402
0.33,4.03,8.99,0.14,0.02,-0.18,1720971809405
-0.11,4.67,9.47,0.23,0.08,-0.19,1720971809408
0.02,5.43,10.18,0.19,0.16,-0.20,1720971809410
-0.12,5.80,10.14,0.09,0.20,-0.18,1720971809413
-0.88,1.86,8.68,-0.04,0.07,-0.14,1720971809424
-0.91,1.72,8.39,-0.01,0.01,-0.13,1720971809427
-1.08,1.78,8.40,0.04,-0.09,-0.10,1720971809430
-0.66,2.39,9.56,0.05,-0.19,-0.05,1720971809433
-0.23,3.73,10.39,0.02,-0.27,-0.00,1720971809436
-0.11,4.51,10.48,-0.03,-0.30,0.01,1720971809438
0.14,3.58,10.26,-0.04,-0.31,0.01,1720971809441
1.01,2.66,7.32,0.10,-0.31,0.07,1720971809452
1.26,3.12,7.58,0.19,-0.31,0.03,1720971809455
1.97,3.45,8.84,0.14,-0.28,0.02,1720971809458
2.25,4.55,8.79,-0.01,-0.23,0.02,1720971809461
2.20,4.67,8.48,-0.13,-0.17,0.02,1720971809464
2.39,2.82,8.98,-0.18,-0.11,0.02,1720971809466
2.73,1.52,9.24,-0.17,-0.05,0.01,1720971809469
3.11,2.50,9.90,0.13,0.06,-0.07,1720971809480
3.12,4.97,10.21,0.15,0.08,-0.08,1720971809483
2.96,6.69,10.52,0.09,0.12,-0.12,1720971809486
3.07,6.51,10.48,-0.01,0.15,-0.15,1720971809489
3.01,4.79,10.03,-0.09,0.15,-0.18,1720971809492
2.61,4.06,8.93,-0.10,0.11,-0.20,1720971809494
2.12,4.80,8.06,0.01,0.05,-0.26,1720971809497
1.89,5.74,11.16,-0.12,0.06,-0.42,1720971809508
1.29,5.09,10.28,-0.14,0.09,-0.42,1720971809511
0.88,3.68,10.39,-0.08,0.12,-0.41,1720971809514
0.76,2.01,10.50,0.01,0.14,-0.40,1720971809517
0.38,2.05,10.20,0.06,0.17,-0.40,1720971809520
-0.01,3.35,9.17,0.14,0.17,-0.41,1720971809522
-0.20,4.93,9.15,0.18,0.16,-0.41,1720971809525
-0.73,3.34,8.76,-0.16,0.03,-0.36,1720971809536
-0.90,1.43,8.67,-0.19,-0.03,-0.34,1720971809539
-0.80,1.58,8.33,-0.12,-0.09,-0.31,1720971809542
-0.81,2.18,8.58,0.01,-0.14,-0.28,1720971809545
-0.43,2.52,11.19,0.06,-0.17,-0.24,1720971809548
0.19,3.99,12.49,-0.03,-0.16,-0.18,1720971809550
0.14,4.79,11.88,-0.10,-0.13,-0.15,1720971809553
0.82,0.76,9.73,0.09,-0.13,-0.13,1720971809564
0.90,0.32,9.16,0.15,-0.16,-0.14,1720971809567
1.21,0.95,8.55,0.17,-0.20,-0.16,1720971809570
1.39,2.39,7.54,0.19,-0.25,-0.19,1720971809573
1.47,3.58,7.24,0.20,-0.31,-0.24,1720971809576
1.76,3.84,8.15,0.11,-0.32,-0.27,1720971809578
2.05,3.87,8.67,-0.06,-0.30,-0.30,1720971809581
1.74,3.74,9.12,0.05,-0.10,-0.48,1720971809592
1.76,3.87,9.97,0.07,0.01,-0.50,1720971809595
1.43,4.66,9.60,0.04,0.13,-0.50,1720971809598
1.01,4.53,9.23,-0.01,0.25,-0.49,1720971809601
0.79,3.17,9.38,-0.08,0.34,-0.46,1720971809604
0.55,0.99,9.32,-0.15,0.40,-0.41,1720971809606
0.14,-0.59,9.28,-0.21,0.41,-0.36,1720971809609
-0.15,0.60,8.60,0.04,0.08,-0.32,1720971809620
0.24,1.25,11.28,0.09,-0.09,-0.31,1720971809623
0.80,3.49,13.02,0.00,-0.25,-0.29,1720971809626
0.92,6.05,11.43,-0.04,-0.36,-0.32,1720971809629
0.83,5.28,10.98,0.00,-0.45,-0.37,1720971809632
1.35,3.06,11.22,0.04,-0.50,-0.41,1720971809634
1.63,2.74,9.46,0.07,-0.53,-0.44,1720971809637
1.92,3.03,9.92,0.03,-0.39,-0.55,1720971809648
1.48,3.46,8.60,-0.09,-0.28,-0.49,1720971809651
0.99,2.93,7.62,-0.08,-0.16,-0.48,1720971809654
0.91,1.37,7.89,-0.02,-0.04,-0.49,1720971809657
0.85,0.16,8.64,0.00,0.09,-0.49,1720971809660
0.68,1.34,9.48,-0.03,0.24,-0.49,1720971809662
0.59,4.11,9.88,-0.03,0.38,-0.48,1720971809665
-0.85,1.74,12.17,-0.31,0.65,-0.42,1720971809676
-1.54,-0.67,11.81,-0.29,0.56,-0.42,1720971809679
-1.52,0.35,9.44,-0.14,0.38,-0.42,1720971809682
-2.14,1.76,7.86,0.11,0.17,-0.45,1720971809685
-2.11,0.83,8.35,0.29,-0.06,-0.48,1720971809688
-2.09,-0.84,10.63,0.24,-0.30,-0.46,1720971809690
-1.89,0.11,9.74,0.08,-0.51,-0.41,1720971809693
-0.56,-0.57,9.81,-0.07,-0.67,-0.30,1720971809704
0.06,0.26,10.77,-0.17,-0.57,-0.17,1720971809707
-0.01,2.07,10.09,-0.15,-0.42,-0.10,1720971809710
0.36,2.91,11.17,-0.06,-0.23,-0.09,1720971809713
1.07,1.66,12.81,-0.05,-0.02,-0.07,1720971809716
1.47,1.51,12.90,-0.11,0.20,-0.02,1720971809718
1.34,2.28,11.91,-0.13,0.32,-0.01,1720971809721
1.02,2.04,11.42,-0.01,0.53,-0.15,1720971809732
0.53,2.71,10.35,-0.01,0.42,-0.20,1720971809735
0.53,3.16,10.50,-0.00,0.24,-0.23,1720971809738
0.56,3.51,11.41,-0.03,0.04,-0.25,1720971809741
0.36,3.66,11.48,-0.09,-0.14,-0.28,1720971809744
0.22,2.61,11.20,-0.10,-0.27,-0.34,1720971809746
0.26,1.70,10.79,-0.08,-0.34,-0.36,1720971809749
0.46,1.60,9.34,0.13,-0.37,-0.31,1720971809760
0.64,1.63,9.46,0.05,-0.27,-0.29,1720971809763
0.79,1.02,9.14,-0.06,-0.16,-0.24,1720971809766
0.98,0.85,8.50,-0.14,-0.06,-0.17,1720971809769
1.02,0.59,8.96,-0.15,0.03,-0.11,1720971809772
1.29,0.52,10.39,-0.16,0.14,-0.07,1720971809775
1.47,0.58,11.40,-0.17,0.22,-0.06,1720971809777
1.49,-0.31,10.49,0.07,0.41,-0.14,1720971809787
1.36,-0.58,9.41,0.16,0.36,-0.18,1720971809790
1.20,0.59,8.47,0.22,0.25,-0.23,1720971809793
1.21,2.87,8.71,0.22,0.12,-0.29,1720971809796
1.16,5.02,9.50,0.15,-0.02,-0.33,1720971809799
1.07,5.52,9.57,0.07,-0.09,-0.37,1720971809801
0.92,5.08,9.49,-0.03,-0.17,-0.41,1720971809804
0.36,3.66,8.77,0.10,-0.17,-0.46,1720971809815
0.18,4.30,9.56,0.12,-0.10,-0.41,1720971809818
0.17,4.92,9.54,0.07,0.01,-0.36,1720971809821
-0.12,4.57,8.64,-0.01,0.12,-0.31,1720971809824
-0.43,3.20,8.22,-0.05,0.19,-0.29,1720971809827
-0.57,0.99,7.84,-0.13,0.27,-0.26,1720971809829
-0.58,0.57,7.71,-0.18,0.31,-0.22,1720971809832
-0.43,2.07,12.50,-0.32,0.34,-0.16,1720971809843
-0.81,1.80,11.89,-0.29,0.29,-0.14,1720971809846
-0.95,0.16,11.94,-0.19,0.20,-0.15,1720971809849
-0.84,-1.10,10.82,-0.07,0.07,-0.15,1720971809852
-0.60,-0.71,9.43,0.02,-0.02,-0.15,1720971809855
-0.74,0.38,7.46,0.16,-0.16,-0.15,1720971809857
-0.70,1.08,6.65,0.26,-0.29,-0.18,1720971809860
0.37,2.86,9.22,-0.26,-0.36,-0.20,1720971809871
1.12,1.25,11.89,-0.46,-0.26,-0.11,1720971809874
1.83,0.94,13.74,-0.57,-0.13,0.03,1720971809877
1.77,1.17,15.91,-0.51,0.07,0.12,1720971809880
1.66,0.91,17.64,-0.41,0.23,0.12,1720971809883
1.73,0.59,18.79,-0.22,0.51,0.05,1720971809885
1.77,1.24,17.91,-0.00,0.73,-0.06,1720971809888
-0.46,3.66,6.91,0.64,0.35,-0.29,1720971809899
-1.23,4.42,3.87,0.64,0.07,-0.39,1720971809902
-1.52,4.81,2.39,0.54,-0.20,-0.48,1720971809905
-1.59,4.52,2.36,0.44,-0.37,-0.52,1720971809908
-1.37,4.62,2.93,0.21,-0.57,-0.53,1720971809911
-1.23,5.71,3.60,-0.04,-0.69,-0.48,1720971809913
-1.36,6.45,5.12,-0.26,-0.69,-0.43,1720971809916
-0.84,0.91,13.40,-0.53,0.13,-0.10,1720971809927
-0.62,0.85,14.57,-0.39,0.45,0.03,1720971809930
-0.36,1.36,15.25,-0.18,0.73,0.16,1720971809933
-0.38,1.91,15.71,-0.09,0.88,0.25,1720971809936
-0.24,2.64,15.91,-0.01,0.98,0.35,1720971809939
-0.39,2.26,13.86,0.04,0.90,0.41,1720971809941
-0.52,2.05,11.43,0.09,0.67,0.40,1720971809944
0.64,1.81,5.77,0.28,-0.70,0.08,1720971809955
1.46,1.69,7.37,0.18,-0.96,-0.03,1720971809958
1.89,2.97,7.86,0.05,-1.07,-0.09,1720971809961
1.87,4.87,7.46,-0.07,-1.11,-0.21,1720971809964
1.97,4.61,8.27,-0.10,-1.05,-0.33,1720971809967
2.45,2.19,10.14,-0.13,-0.86,-0.40,1720971809969
2.49,1.86,11.20,-0.18,-0.57,-0.40,1720971809972
2.19,5.09,13.73,0.07,0.89,-0.12,1720971809983
1.24,4.89,11.97,0.13,1.23,-0.07,1720971809986
0.63,3.84,10.82,0.18,1.39,-0.07,1720971809989
-0.03,2.89,9.31,0.23,1.51,-0.10,1720971809992
-0.81,4.11,7.93,0.21,1.47,-0.14,1720971809995
-1.96,6.63,8.42,0.13,1.24,-0.19,1720971809997
-2.40,8.09,7.65,-0.06,0.85,-0.27,1720971810000
-2.88,1.85,6.46,0.03,-0.69,-0.33,1720971810011
-2.86,2.73,6.96,0.22,-0.93,-0.28,1720971810014
-2.74,2.87,8.21,0.31,-1.01,-0.25,1720971810017
-1.81,3.62,10.26,0.26,-1.01,-0.16,1720971810020
-1.32,4.63,10.18,0.06,-0.87,-0.06,1720971810023
-0.88,4.99,9.74,-0.14,-0.66,0.05,1720971810025
-0.11,3.40,9.99,-0.24,-0.43,0.18,1720971810028
1.39,1.17,10.95,-0.00,0.36,0.53,1720971810039
1.70,1.36,11.28,0.07,0.46,0.52,1720971810042
2.29,2.59,10.98,0.12,0.57,0.49,1720971810045
2.49,3.56,10.29,0.12,0.60,0.45,1720971810048
2.42,4.60,10.49,0.04,0.56,0.39,1720971810051
2.38,4.78,10.31,-0.06,0.45,0.28,1720971810053
2.08,3.87,10.19,-0.11,0.31,0.12,1720971810056
0.78,3.09,8.29,0.31,-0.25,-0.47,1720971810067
0.70,3.49,8.60,0.37,-0.31,-0.51,1720971810070
0.52,4.53,8.82,0.35,-0.35,-0.50,1720971810073
0.00,5.34,7.76,0.25,-0.33,-0.46,1720971810076
-0.47,5.32,7.31,0.13,-0.27,-0.41,1720971810079
-0.74,3.95,7.41,0.03,-0.16,-0.35,1720971810081
-1.01,2.88,8.00,-0.08,-0.02,-0.28,1720971810084
-1.81,2.79,11.78,-0.12,0.59,-0.05,1720971810095
-2.00,3.99,12.47,-0.16,0.74,0.04,1720971810098
-2.31,3.82,12.76,-0.15,0.77,0.16,1720971810101
-2.54,2.77,12.99,-0.14,0.70,0.26,1720971810104
-2.56,1.62,12.11,-0.07,0.51,0.35,1720971810107
-2.46,1.47,9.82,0.07,0.25,0.40,1720971810109
-2.28,1.42,7.67,0.25,-0.05,0.41,1720971810112
-0.21,1.40,6.45,0.25,-0.92,0.46,1720971810123
0.67,3.03,7.00,-0.02,-0.99,0.45,1720971810126
1.23,4.02,7.49,-0.24,-0.98,0.42,1720971810129
2.13,3.50,9.67,-0.40,-0.89,0.42,1720971810132
3.24,1.30,12.36,-0.49,-0.70,0.45,1720971810135
3.59,-0.04,13.66,-0.45,-0.43,0.49,1720971810137
3.67,0.35,13.63,-0.23,-0.12,0.49,1720971810140
3.99,4.38,11.94,0.32,0.79,0.36,1720971810151
3.31,4.08,9.03,0.25,0.90,0.31,1720971810154
2.66,2.78,6.93,0.15,0.88,0.24,1720971810157
2.15,1.73,5.93,0.06,0.77,0.14,1720971810160
1.61,1.20,5.44,-0.01,0.61,0.03,1720971810163
1.00,0.95,5.70,-0.05,0.41,-0.07,1720971810165
0.69,1.34,6.96,-0.08,0.21,-0.15,1720971810168
-0.09,3.90,10.37,-0.03,-0.18,-0.23,1720971810179
-0.04,3.37,10.86,-0.01,-0.17,-0.21,1720971810182
-0.19,3.75,10.61,0.02,-0.13,-0.15,1720971810185
-0.46,4.15,9.73,0.09,-0.07,-0.07,1720971810188
-0.61,4.20,9.45,0.15,0.01,0.02,1720971810191
-0.62,3.84,9.36,0.12,0.10,0.09,1720971810193
-0.67,3.52,8.97,0.02,0.18,0.16,1720971810196
-0.25,1.90,9.98,-0.23,0.23,0.36,1720971810207
-0.09,0.72,10.97,-0.23,0.20,0.39,1720971810210
0.27,0.07,11.74,-0.21,0.15,0.41,1720971810213
0.82,0.37,12.14,-0.15,0.08,0.44,1720971810216
1.07,1.67,12.50,-0.06,0.00,0.47,1720971810219
1.42,2.72,13.06,0.01,-0.06,0.47,1720971810221
1.86,2.53,12.97,0.04,-0.09,0.43,1720971810224
2.36,1.77,7.51,0.19,-0.26,0.29,1720971810235
2.38,2.43,7.13,0.28,-0.33,0.22,1720971810238
2.80,3.05,8.28,0.22,-0.36,0.16,1720971810241
3.20,3.95,8.71,0.06,-0.33,0.11,1720971810244
3.16,4.66,8.57,-0.09,-0.28,0.08,1720971810247
3.17,3.26,9.17,-0.14,-0.21,0.06,1720971810249
3.39,1.43,10.54,-0.15,-0.09,0.05,1720971810252
2.75,2.64,12.08,0.19,0.45,-0.09,1720971810263
2.72,3.95,12.54,0.20,0.61,-0.12,1720971810266
2.04,5.14,11.50,0.17,0.72,-0.13,1720971810269
1.24,4.91,10.18,0.13,0.77,-0.15,1720971810272
0.75,3.97,9.37,0.07,0.72,-0.15,1720971810275
0.08,2.86,8.32,0.05,0.59,-0.17,1720971810277
-0.64,2.70,7.50,0.03,0.40,-0.19,1720971810280
-0.95,2.41,9.25,-0.04,-0.30,-0.20,1720971810291
-0.91,2.53,10.10,-0.10,-0.41,-0.16,1720971810294
-0.71,1.76,10.52,-0.12,-0.44,-0.10,1720971810297
-0.36,0.63,10.68,-0.10,-0.42,-0.02,1720971810300
-0.06,-0.24,10.72,-0.07,-0.35,0.08,1720971810303
0.28,-0.12,10.18,0.00,-0.28,0.17,1720971810305
0.59,0.29,9.82,0.08,-0.19,0.24,1720971810308
2.06,1.45,10.06,-0.07,0.10,0.33,1720971810319
2.47,0.99,10.28,-0.08,0.14,0.33,1720971810322
3.04,0.47,10.89,-0.08,0.14,0.32,1720971810325
3.17,1.05,11.08,-0.06,0.13,0.30,1720971810328
3.29,1.52,11.65,-0.01,0.12,0.23,1720971810331
3.72,1.98,12.18,0.02,0.09,0.17,1720971810333
3.78,2.79,11.90,0.06,0.06,0.10,1720971810336
3.08,2.17,9.11,0.19,-0.09,-0.26,1720971810347
2.66,2.39,8.27,0.18,-0.13,-0.34,1720971810350
2.49,2.83,8.31,0.14,-0.16,-0.38,1720971810353
2.27,3.11,9.11,0.06,-0.13,-0.39,1720971810356
2.08,2.56,9.92,-0.06,-0.06,-0.38,1720971810359
1.86,1.89,10.07,-0.13,0.05,-0.35,1720971810361
1.63,1.35,10.07,-0.13,0.12,-0.32,1720971810364
0.70,2.41,9.96,0.22,0.49,-0.16,1720971810375
0.37,3.16,9.39,0.22,0.55,-0.17,1720971810378
0.12,3.80,8.26,0.15,0.54,-0.18,1720971810381
-0.27,3.80,7.78,0.05,0.48,-0.19,1720971810384
-0.43,3.51,7.68,-0.06,0.37,-0.20,1720971810387
-0.53,2.99,8.28,-0.15,0.23,-0.21,1720971810389
-0.54,2.69,8.96,-0.19,0.13,-0.20,1720971810392
0.12,1.15,13.01,-0.09,-0.20,-0.07,1720971810403
0.49,1.53,13.31,0.01,-0.19,-0.03,1720971810406
0.81,2.22,12.81,0.12,-0.15,-0.01,1720971810409
0.94,2.32,11.91,0.20,-0.11,-0.00,1720971810412
1.24,2.49,10.28,0.24,-0.07,-0.00,1720971810415
1.31,2.77,8.63,0.27,-0.07,0.00,1720971810417
1.24,3.13,6.90,0.29,-0.10,-0.01,1720971810420
1.87,5.55,7.39,-0.12,-0.12,-0.17,1720971810431
2.17,5.34,8.54,-0.25,-0.07,-0.18,1720971810434
2.27,4.71,9.55,-0.28,0.01,-0.16,1720971810437
2.14,3.75,10.80,-0.24,0.11,-0.14,1720971810440
2.07,2.99,11.92,-0.17,0.26,-0.15,1720971810443
1.96,2.70,11.99,-0.10,0.36,-0.17,1720971810445
1.75,2.29,11.77,-0.01,0.49,-0.19,1720971810448
0.15,1.62,8.91,0.07,0.55,-0.23,1720971810459
-0.18,1.05,8.03,0.00,0.44,-0.28,1720971810462
-0.54,0.92,7.03,-0.05,0.29,-0.32,1720971810465
-0.83,0.91,6.77,-0.06,0.12,-0.33,1720971810468
-0.79,0.97,7.52,-0.05,-0.04,-0.30,1720971810471
-0.70,1.11,9.01,-0.06,-0.13,-0.26,1720971810473
-0.39,2.10,11.20,-0.10,-0.21,-0.21,1720971810476
0.44,3.15,12.54,0.04,-0.03,-0.01,1720971810487
0.33,4.18,12.18,0.12,0.07,0.04,1720971810490
0.34,4.85,11.56,0.18,0.16,0.04,1720971810493
0.48,4.79,10.94,0.20,0.24,0.01,1720971810496
0.52,4.70,10.17,0.19,0.27,-0.01,1720971810499
0.39,4.51,8.49,0.18,0.26,-0.03,1720971810501
0.22,4.41,7.37,0.18,0.21,-0.05,1720971810504
-0.13,3.32,6.44,0.02,-0.07,-0.16,1720971810515
0.00,2.92,7.35,-0.05,-0.11,-0.16,1720971810518
0.13,3.29,8.72,-0.15,-0.10,-0.13,1720971810521
0.04,4.10,9.83,-0.23,-0.05,-0.11,1720971810524
0.00,4.00,10.50,-0.24,0.02,-0.11,1720971810527
0.15,3.31,11.82,-0.23,0.12,-0.08,1720971810529
0.27,2.09,12.29,-0.18,0.24,-0.03,1720971810532
0.30,3.65,10.73,0.15,0.31,0.15,1720971810543
0.53,3.65,9.95,0.14,0.21,0.16,1720971810546
0.75,2.84,8.83,0.08,0.07,0.16,1720971810549
0.83,2.21,8.01,0.03,-0.03,0.16,1720971810552
0.97,2.24,6.99,0.00,-0.18,0.13,1720971810555
1.24,2.74,6.65,0.02,-0.32,0.07,1720971810557
1.65,2.99,7.22,0.04,-0.42,0.01,1720971810560
2.52,3.39,7.75,-0.03,-0.38,-0.09,1720971810571
2.83,2.96,8.76,-0.03,-0.27,-0.09,1720971810574
3.05,3.39,9.26,-0.06,-0.11,-0.09,1720971810577
3.05,3.72,9.16,-0.07,0.01,-0.09,1720971810580
3.03,4.10,9.38,-0.05,0.19,-0.10,1720971810583
3.06,4.12,9.76,-0.03,0.37,-0.11,1720971810585
2.99,4.60,10.05,-0.03,0.53,-0.13,1720971810588
1.81,4.80,9.98,-0.04,0.79,-0.25,1720971810599
1.11,4.83,9.52,-0.03,0.73,-0.29,1720971810602
0.71,4.90,9.16,-0.01,0.65,-0.33,1720971810605
0.16,4.60,8.77,0.03,0.47,-0.39,1720971810608
-0.23,4.63,8.57,0.04,0.26,-0.43,1720971810611
-0.65,4.55,8.42,0.03,0.04,-0.46,1720971810613
-0.92,4.58,8.77,-0.02,-0.14,-0.49,1720971810616
-0.97,2.04,10.32,-0.14,-0.30,-0.43,1720971810627
-0.80,1.66,10.99,-0.12,-0.21,-0.36,1720971810630
-0.75,1.63,11.12,-0.10,-0.13,-0.30,1720971810633
-0.66,1.88,11.23,-0.07,-0.01,-0.20,1720971810636
-0.33,1.97,11.67,-0.05,0.11,-0.11,1720971810639
0.02,2.61,11.77,-0.06,0.21,-0.00,1720971810641
0.16,2.94,11.75,-0.09,0.26,0.08,1720971810644
0.89,2.23,9.98,0.05,0.02,0.04,1720971810655
1.03,2.40,9.27,0.13,-0.11,-0.03,1720971810658
1.15,2.74,8.78,0.17,-0.21,-0.09,1720971810661
1.40,3.51,7.92,0.20,-0.34,-0.18,1720971810664
1.59,4.01,8.00,0.15,-0.43,-0.26,1720971810667
1.84,3.98,7.86,0.05,-0.48,-0.32,1720971810669
1.86,3.39,7.73,-0.06,-0.50,-0.34,1720971810672
1.67,1.87,8.99,-0.02,-0.19,-0.37,1720971810683
1.65,1.81,9.54,0.01,-0.06,-0.37,1720971810686
1.67,2.10,10.34,0.01,0.14,-0.36,1720971810689
1.51,2.70,10.29,-0.02,0.33,-0.33,1720971810692
1.14,2.98,10.09,-0.03,0.50,-0.30,1720971810695
0.83,2.26,10.43,-0.05,0.64,-0.27,1720971810697
0.47,1.90,10.86,-0.08,0.72,-0.24,1720971810700
-0.95,3.77,11.44,0.01,0.36,-0.28,1720971810711
-1.12,3.74,11.29,0.03,0.19,-0.28,1720971810714
-1.41,3.59,10.68,0.06,-0.04,-0.30,1720971810717
-1.62,2.97,9.83,0.12,-0.26,-0.31,1720971810720
-1.50,2.15,9.01,0.18,-0.42,-0.32,1720971810723
-1.33,2.29,8.87,0.20,-0.53,-0.30,1720971810725
-1.27,2.72,8.75,0.18,-0.56,-0.27,1720971810728
-0.39,2.59,10.12,-0.18,-0.16,-0.06,1720971810739
-0.27,1.73,10.44,-0.21,0.02,0.05,1720971810742
-0.11,0.94,11.01,-0.16,0.19,0.14,1720971810745
0.14,0.87,11.54,-0.08,0.34,0.21,1720971810748
0.20,0.94,11.94,-0.01,0.45,0.25,1720971810751
0.44,1.32,11.83,0.01,0.52,0.27,1720971810753
0.59,1.97,11.22,0.02,0.49,0.29,1720971810756
0.47,0.86,9.13,0.07,-0.04,0.15,1720971810767
0.52,0.73,8.23,0.09,-0.23,0.06,1720971810770
0.62,1.31,7.08,0.15,-0.39,-0.02,1720971810773
0.76,1.69,6.58,0.21,-0.52,-0.08,1720971810776
1.06,1.73,7.47,0.23,-0.59,-0.10,1720971810779
1.32,2.57,8.59,0.13,-0.58,-0.09,1720971810782
1.29,3.64,8.36,0.01,-0.49,-0.07,1720971810784
1.57,1.41,9.76,-0.09,0.10,0.06,1720971810795
1.37,1.64,9.75,-0.06,0.31,0.10,1720971810798
1.48,2.16,10.26,-0.00,0.50,0.11,1720971810801
1.66,2.66,11.09,0.01,0.65,0.13,1720971810804
1.50,3.08,11.47,-0.03,0.76,0.15,1720971810807
1.22,3.55,11.33,-0.09,0.82,0.15,1720971810809
0.87,2.35,11.31,-0.15,0.77,0.13,1720971810812
0.07,0.79,11.54,-0.04,0.06,-0.05,1720971810823
0.23,0.79,12.89,0.02,-0.18,-0.09,1720971810826
0.66,1.24,13.32,0.02,-0.38,-0.10,1720971810829
0.62,1.80,12.68,0.05,-0.49,-0.10,1720971810832
0.57,1.47,11.90,0.11,-0.52,-0.11,1720971810835
0.79,0.44,11.04,0.18,-0.49,-0.11,1720971810837
0.98,0.52,9.50,0.23,-0.45,-0.09,1720971810840
1.12,2.99,7.41,0.18,-0.16,-0.05,1720971810851
1.16,3.15,7.34,0.04,-0.03,-0.05,1720971810854
1.31,2.54,7.72,-0.09,0.11,-0.03,1720971810857
1.55,1.58,8.56,-0.18,0.23,0.02,1720971810860
1.64,1.34,9.46,-0.20,0.33,0.07,1720971810863
1.56,2.08,10.47,-0.14,0.44,0.09,1720971810865
1.59,2.65,11.74,-0.04,0.53,0.06,1720971810868
1.12,3.82,11.02,0.05,0.50,-0.02,1720971810879
0.67,3.50,10.56,0.12,0.34,-0.09,1720971810882
0.56,2.90,9.74,0.18,0.14,-0.19,1720971810885
0.41,2.68,8.62,0.19,-0.06,-0.27,1720971810888
0.17,2.77,7.45,0.19,-0.26,-0.31,1720971810891
0.18,3.06,7.26,0.16,-0.41,-0.32,1720971810893
0.30,3.13,7.88,0.08,-0.49,-0.31,1720971810896
0.57,0.41,9.35,-0.22,-0.26,-0.20,1720971810907
0.63,-0.26,9.63,-0.17,-0.12,-0.12,1720971810910
0.59,-0.69,10.03,-0.07,0.05,-0.05,1720971810913
0.80,-0.66,10.94,0.00,0.22,-0.01,1720971810916
1.13,0.02,11.51,0.02,0.38,0.02,1720971810919
1.19,1.24,11.38,0.01,0.51,0.05,1720971810921
1.11,1.92,11.18,-0.01,0.57,0.07,1720971810924
0.44,0.71,10.44,-0.04,0.30,-0.08,1720971810935
0.28,1.37,9.86,0.05,0.12,-0.20,1720971810938
0.12,2.13,9.98,0.17,-0.06,-0.30,1720971810941
0.24,3.02,11.03,0.22,-0.21,-0.36,1720971810944
0.15,3.95,11.36,0.16,-0.30,-0.38,1720971810947
-0.28,4.26,10.55,0.10,-0.32,-0.40,1720971810949
-0.55,3.97,10.11,0.08,-0.27,-0.42,1720971810952
-1.07,3.00,9.75,0.08,0.05,-0.26,1720971810963
-1.28,2.82,9.48,0.05,0.17,-0.18,1720971810966
-1.57,2.80,9.22,0.01,0.27,-0.10,1720971810969
-1.87,2.42,9.02,-0.01,0.36,-0.06,1720971810972
-2.03,1.99,9.01,-0.04,0.40,-0.03,1720971810975
-2.06,1.48,9.17,-0.09,0.38,0.00,1720971810977
-2.02,1.19,9.26,-0.13,0.31,0.04,1720971810980
-1.54,1.04,9.44,-0.01,-0.11,0.09,1720971810991
-1.11,0.65,9.95,0.02,-0.25,0.13,1720971810994
-0.67,1.00,10.53,0.01,-0.36,0.18,1720971810997
-0.37,2.04,10.15,0.02,-0.41,0.18,1720971811000
-0.15,2.28,10.34,0.05,-0.41,0.15,1720971811003
0.44,1.80,10.98,0.04,-0.35,0.12,1720971811005
0.85,1.84,10.95,0.02,-0.30,0.13,1720971811008
1.50,3.28,11.61,0.07,0.05,0.18,1720971811019
1.47,3.58,11.16,0.07,0.16,0.16,1720971811022
1.29,3.24,10.51,0.11,0.25,0.14,1720971811025
1.28,3.53,9.97,0.15,0.29,0.12,1720971811028
0.97,3.99,9.06,0.21,0.30,0.09,1720971811031
0.55,4.69,8.40,0.26,0.29,0.02,1720971811033
0.49,5.11,8.19,0.24,0.26,-0.02,1720971811036
-0.59,5.21,7.41,-0.04,0.05,-0.03,1720971811047
-0.45,4.11,8.22,-0.08,0.01,-0.02,1720971811050
-0.68,2.97,8.88,-0.10,-0.01,-0.02,1720971811053
-0.61,2.44,8.55,-0.08,-0.02,0.01,1720971811056
-0.55,1.96,8.67,-0.03,-0.04,0.06,1720971811059
-0.45,2.17,9.75,-0.00,-0.05,0.11,1720971811061
-0.34,2.46,10.06,0.01,-0.05,0.17,1720971811064
0.43,1.05,8.84,-0.05,-0.03,0.22,1720971811075
0.57,1.32,8.91,-0.03,-0.07,0.26,1720971811078
0.71,2.24,9.79,-0.02,-0.10,0.28,1720971811081
0.98,3.33,10.60,-0.06,-0.11,0.27,1720971811084
1.11,3.53,10.88,-0.09,-0.10,0.22,1720971811087
1.25,3.66,11.08,-0.10,-0.09,0.18,1720971811089
1.39,3.38,11.32,-0.08,-0.08,0.13,1720971811092
0.91,4.61,12.22,0.04,0.08,-0.04,1720971811103
0.67,4.48,11.50,0.08,0.12,-0.07,1720971811106
0.24,4.05,10.67,0.13,0.14,-0.08,1720971811109
-0.10,3.83,10.02,0.15,0.14,-0.06,1720971811112
