AccX,AccY,AccZ,GyrX,GyrY,GyrZ,timestamp
1.09,0.11,15.82,-0.19,0.22,0.27,1720972177728
1.18,-1.62,14.59,-0.05,0.08,0.25,1720972177731
1.67,1.70,6.84,0.50,-0.55,-0.01,1720972177741
2.07,2.13,7.35,0.45,-0.63,-0.04,1720972177744
2.43,4.13,8.07,0.18,-0.67,-0.05,1720972177747
3.26,5.46,14.14,-0.46,-0.17,-0.11,1720972177757
3.14,3.71,14.53,-0.34,0.10,-0.06,1720972177760
2.51,3.43,13.51,-0.02,0.36,-0.02,1720972177763
1.30,5.63,8.72,0.47,0.89,-0.10,1720972177773
0.62,5.65,6.10,0.31,0.82,-0.11,1720972177776
0.11,4.92,4.93,0.13,0.64,-0.14,1720972177779
-1.40,3.71,5.36,-0.17,-0.07,-0.48,1720972177789
-1.19,3.13,6.96,-0.15,-0.22,-0.55,1720972177792
-0.69,3.23,9.56,-0.19,-0.33,-0.47,1720972177795
-0.25,5.50,11.31,-0.27,-0.38,-0.29,1720972177798
0.25,1.11,14.89,-0.33,0.03,0.10,1720972177808
0.44,-1.19,12.64,-0.20,0.15,0.18,1720972177811
0.48,-0.39,9.98,0.02,0.20,0.25,1720972177814
1.83,5.41,10.15,0.21,0.01,0.23,1720972177824
1.92,7.03,6.98,0.12,-0.11,0.14,1720972177827
2.00,5.81,7.09,0.01,-0.23,0.03,1720972177830
2.99,3.28,8.08,-0.17,-0.36,-0.02,1720972177833
3.96,3.86,10.40,-0.07,-0.57,-0.19,1720972177843
4.41,4.23,13.40,-0.11,-0.45,-0.23,1720972177846
4.22,5.62,13.64,-0.21,-0.23,-0.28,1720972177849
2.98,3.77,12.79,0.04,0.61,-0.52,1720972177859
2.07,3.65,11.04,0.15,0.79,-0.56,1720972177862
1.30,3.54,9.70,0.23,0.89,-0.60,1720972177865
-1.43,3.16,4.26,0.16,0.56,-0.61,1720972177875
-1.95,2.15,3.92,0.05,0.32,-0.60,1720972177878
-2.41,0.86,4.36,-0.08,0.09,-0.59,1720972177881
-2.90,0.07,6.30,-0.18,-0.36,-0.51,1720972177891
-2.66,-1.28,8.94,-0.15,-0.37,-0.40,1720972177894
-2.04,-0.13,11.51,-0.20,-0.31,-0.24,1720972177897
-0.09,0.55,15.97,-0.39,0.15,0.30,1720972177907
0.48,-0.18,15.64,-0.41,0.27,0.45,1720972177910
0.86,0.69,14.89,-0.21,0.32,0.54,1720972177913
2.49,7.60,13.91,0.28,0.17,0.35,1720972177923
2.54,8.54,10.95,0.37,0.03,0.14,1720972177926
2.70,7.71,8.82,0.43,-0.15,-0.08,1720972177929
2.37,5.05,3.86,0.25,-0.68,-0.57,1720972177939
2.28,4.86,4.11,0.14,-0.74,-0.58,1720972177942
2.28,4.80,5.22,-0.03,-0.71,-0.55,1720972177945
2.01,-0.56,8.94,-0.37,0.04,-0.37,1720972177955
1.70,-0.52,9.32,-0.27,0.36,-0.28,1720972177958
1.80,-0.32,10.98,-0.15,0.68,-0.19,1720972177961
1.31,1.31,11.30,-0.17,1.31,0.01,1720972177971
0.97,-0.58,11.24,-0.14,1.19,-0.01,1720972177974
0.94,-0.83,10.14,-0.08,0.88,-0.03,1720972177977
0.55,1.74,8.01,0.28,-0.52,-0.47,1720972177987
1.31,3.05,9.52,0.19,-0.81,-0.62,1720972177990
1.46,4.74,9.21,0.05,-0.98,-0.73,1720972177993
1.95,1.38,11.97,-0.15,-0.65,-0.73,1720972178003
1.47,1.24,12.14,-0.07,-0.36,-0.64,1720972178006
1.59,1.43,13.24,0.03,-0.02,-0.53,1720972178009
0.26,3.52,12.01,0.11,1.09,-0.34,1720972178019
-0.41,2.51,11.50,0.14,1.23,-0.38,1720972178022
-1.30,1.95,11.75,0.05,1.23,-0.42,1720972178025
-3.14,4.06,9.55,-0.02,0.20,-0.60,1720972178035
-3.17,1.89,10.37,0.02,-0.22,-0.63,1720972178038
-2.97,0.91,9.82,0.08,-0.57,-0.60,1720972178041
-1.40,1.42,10.14,0.36,-0.88,-0.34,1720972178051
-1.14,2.84,9.86,0.21,-0.72,-0.23,1720972178054
-0.79,3.50,9.32,0.05,-0.49,-0.16,1720972178057
0.42,1.78,9.18,-0.05,0.35,0.03,1720972178067
0.49,0.69,9.58,0.07,0.54,0.02,1720972178070
1.13,-0.12,11.25,0.09,0.70,0.03,1720972178073
0.27,4.51,11.16,0.00,0.72,0.02,1720972178083
0.22,2.44,11.82,-0.04,0.55,-0.04,1720972178086
-0.21,0.95,10.52,-0.05,0.35,-0.15,1720972178089
-0.88,-0.26,5.92,0.36,-0.30,-0.51,1720972178099
-0.73,-0.66,7.24,0.43,-0.41,-0.48,1720972178102
-0.40,0.70,10.19,0.31,-0.42,-0.39,1720972178105
-0.44,1.58,9.54,0.06,0.02,-0.11,1720972178115
-0.23,-0.15,9.14,0.08,0.18,-0.00,1720972178118
-0.67,1.27,6.85,0.15,0.31,0.06,1720972178121
0.16,5.29,8.43,0.23,0.44,0.03,1720972178131
0.06,7.57,7.58,-0.12,0.44,0.07,1720972178134
0.23,6.78,7.62,-0.30,0.41,0.05,1720972178137
0.23,0.47,13.62,-0.47,0.23,0.08,1720972178147
0.31,0.25,15.86,-0.27,0.17,0.08,1720972178150
0.91,0.96,17.17,-0.08,0.12,0.07,1720972178153
0.92,-0.50,10.41,0.40,-0.05,0.01,1720972178163
0.78,0.69,7.99,0.44,-0.14,-0.00,1720972178166
0.71,1.90,6.24,0.45,-0.22,-0.03,1720972178169
0.63,1.14,4.86,0.01,-0.29,-0.16,1720972178179
0.66,0.46,5.18,-0.08,-0.23,-0.18,1720972178182
0.82,0.12,6.09,-0.11,-0.13,-0.15,1720972178185
1.41,3.76,13.19,-0.23,0.55,0.11,1720972178195
1.21,4.37,13.69,-0.21,0.80,0.11,1720972178198
0.99,3.54,13.96,-0.10,1.00,0.08,1720972178201
-0.79,5.12,12.18,0.15,0.73,-0.00,1720972178211
-1.04,7.14,10.71,0.10,0.36,-0.05,1720972178214
-1.24,6.37,9.28,0.14,-0.01,-0.10,1720972178217
-1.41,1.65,4.38,0.29,-0.67,-0.28,1720972178227
-1.36,1.67,2.71,0.33,-0.72,-0.28,1720972178230
-0.66,1.08,3.44,0.32,-0.71,-0.20,1720972178233
0.41,3.36,8.45,-0.45,-0.08,0.20,1720972178243
1.19,0.65,10.87,-0.57,0.22,0.26,1720972178246
1.53,-1.54,12.38,-0.60,0.52,0.35,1720972178249
1.48,1.44,15.57,-0.02,1.15,0.42,1720972178259
1.05,3.35,15.35,0.05,1.13,0.32,1720972178262
0.44,4.64,13.32,0.06,0.93,0.17,1720972178265
-0.27,1.83,7.45,0.24,-0.36,-0.16,1720972178275
-0.34,1.92,7.06,0.28,-0.64,-0.22,1720972178278
-0.12,2.25,8.03,0.25,-0.76,-0.25,1720972178281
1.11,4.44,12.03,-0.26,-0.47,-0.00,1720972178291
1.09,1.81,12.37,-0.27,-0.17,0.08,1720972178294
0.76,1.36,11.91,-0.20,0.04,0.09,1720972178297
0.34,2.82,6.72,0.51,0.80,0.07,1720972178307
-0.15,4.59,5.90,0.33,0.83,0.12,1720972178310
-0.55,5.53,4.26,0.19,0.81,0.13,1720972178313
-1.08,1.61,5.88,-0.55,0.07,0.13,1720972178323
-1.10,1.78,7.05,-0.59,-0.13,0.08,1720972178326
-1.04,1.23,8.85,-0.46,-0.27,0.01,1720972178329
-0.78,0.98,10.48,-0.33,-0.33,-0.02,1720972178332
-0.11,1.97,14.20,-0.20,-0.34,-0.03,1720972178335
-0.06,5.34,16.62,-0.20,0.20,0.08,1720972178345
-0.18,3.48,15.71,-0.11,0.30,0.11,1720972178348
-0.58,2.21,13.19,0.08,0.38,0.14,1720972178351
-0.81,2.78,8.46,0.03,0.07,0.26,1720972178361
-0.79,2.94,7.44,-0.08,-0.05,0.28,1720972178364
-1.09,2.45,7.44,-0.15,-0.20,0.26,1720972178367
0.11,2.13,8.66,0.01,-0.44,0.18,1720972178377
0.25,3.06,9.01,0.10,-0.41,0.18,1720972178380
0.43,3.84,9.81,0.17,-0.31,0.15,1720972178383
0.47,5.71,7.60,0.06,0.12,0.23,1720972178393
0.38,6.07,7.48,0.01,0.18,0.26,1720972178396
0.01,5.61,7.19,-0.04,0.27,0.25,1720972178399
-0.62,2.16,9.32,-0.24,0.37,0.22,1720972178409
-0.92,1.49,11.41,-0.27,0.35,0.20,1720972178412
-1.06,1.30,12.67,-0.27,0.29,0.18,1720972178415
-1.25,1.10,14.22,-0.01,-0.13,0.31,1720972178425
-1.44,1.69,13.49,0.09,-0.25,0.38,1720972178428
-1.40,2.18,12.45,0.21,-0.31,0.39,1720972178431
-0.39,1.85,8.44,0.23,-0.31,0.50,1720972178441
-0.15,2.93,7.42,0.21,-0.29,0.54,1720972178444
0.02,3.89,7.28,0.19,-0.25,0.55,1720972178447
1.24,4.03,8.12,-0.05,-0.04,0.61,1720972178457
1.41,2.95,8.59,-0.09,0.01,0.66,1720972178460
1.34,2.35,8.78,-0.08,0.07,0.65,1720972178463
1.80,0.65,11.94,-0.10,0.29,0.48,1720972178473
1.52,1.86,11.28,-0.07,0.32,0.46,1720972178476
1.07,1.85,11.00,0.06,0.31,0.42,1720972178479
0.19,1.81,8.15,0.24,-0.02,0.42,1720972178489
0.15,2.86,7.60,0.29,-0.16,0.40,1720972178492
0.17,3.32,8.85,0.26,-0.27,0.39,1720972178495
0.22,4.18,9.44,-0.03,-0.28,0.37,1720972178505
0.34,4.82,10.08,0.04,-0.21,0.41,1720972178508
0.31,4.54,10.96,0.10,-0.10,0.45,1720972178511
0.22,1.12,8.76,0.07,0.25,0.63,1720972178521
0.16,0.27,8.45,0.13,0.24,0.68,1720972178524
0.37,-0.56,9.20,0.11,0.21,0.71,1720972178527
1.22,1.81,8.38,0.11,-0.13,0.70,1720972178537
1.90,1.29,10.35,0.14,-0.25,0.71,1720972178540
2.36,2.31,11.04,0.07,-0.33,0.71,1720972178543
3.38,5.56,13.97,-0.03,-0.22,0.57,1720972178553
3.26,4.65,13.87,0.01,-0.10,0.53,1720972178556
3.33,2.75,13.99,0.08,0.01,0.50,1720972178559
2.72,4.36,11.70,0.34,0.23,0.47,1720972178569
2.60,4.91,11.08,0.32,0.23,0.44,1720972178572
2.11,4.25,9.05,0.28,0.18,0.40,1720972178575
1.23,2.29,5.43,0.25,-0.22,0.27,1720972178585
1.02,2.92,5.65,0.26,-0.33,0.23,1720972178588
1.45,2.70,7.60,0.16,-0.38,0.21,1720972178591
1.57,0.34,9.39,-0.06,-0.29,0.27,1720972178601
2.00,-0.39,12.26,-0.13,-0.15,0.30,1720972178604
1.92,1.43,13.25,-0.17,0.03,0.32,1720972178607
2.19,4.43,15.51,0.12,0.49,0.38,1720972178617
1.76,3.53,13.34,0.18,0.46,0.43,1720972178620
1.15,2.31,11.04,0.29,0.32,0.42,1720972178623
0.89,2.04,4.98,0.52,-0.54,0.21,1720972178633
1.24,1.55,4.86,0.40,-0.78,0.17,1720972178636
1.17,0.89,4.23,0.22,-0.93,0.14,1720972178639
1.85,-2.18,5.29,-0.08,-0.89,0.07,1720972178649
1.98,-1.82,5.48,0.01,-0.75,0.14,1720972178652
2.60,-1.07,7.75,0.13,-0.55,0.24,1720972178655
4.18,7.64,14.83,-0.36,0.55,0.44,1720972178665
4.58,6.25,16.55,-0.32,0.82,0.41,1720972178668
4.90,3.79,17.86,-0.23,1.01,0.42,1720972178671
2.31,4.11,10.57,0.63,0.56,0.10,1720972178681
1.85,5.40,7.65,0.72,0.13,-0.08,1720972178684
1.02,5.80,4.07,0.71,-0.34,-0.25,1720972178687
0.64,0.33,2.65,0.13,-1.33,-0.53,1720972178697
0.34,-0.21,2.88,-0.09,-1.37,-0.54,1720972178700
0.33,-0.93,3.28,-0.20,-1.27,-0.54,1720972178703
1.72,-0.18,11.66,-0.44,-0.18,0.05,1720972178713
1.53,3.98,13.63,-0.52,0.31,0.22,1720972178716
1.93,6.16,16.77,-0.56,0.83,0.31,1720972178719
0.47,1.84,16.48,-0.16,1.70,0.47,1720972178729
-0.17,0.91,12.07,0.27,1.40,0.40,1720972178732
-0.70,1.83,7.58,0.66,0.90,0.26,1720972178735
-0.81,3.16,-0.41,0.63,-1.13,-0.27,1720972178745
-0.67,1.96,-0.64,0.38,-1.60,-0.27,1720972178748
-0.16,0.53,2.38,-0.00,-1.89,-0.24,1720972178751
1.94,-1.19,9.48,-0.81,-1.47,-0.04,1720972178761
2.60,-0.74,12.05,-0.63,-0.99,0.03,1720972178764
3.28,1.31,15.28,-0.41,-0.41,0.13,1720972178767
3.81,4.45,16.10,-0.07,1.49,0.46,1720972178777
3.08,2.61,12.91,0.09,1.72,0.50,1720972178780
2.39,1.56,10.64,0.21,1.71,0.51,1720972178783
2.21,2.95,10.19,0.22,1.44,0.48,1720972178786
0.32,5.16,7.00,-0.09,-0.50,-0.19,1720972178796
0.91,2.17,8.60,-0.05,-1.01,-0.41,1720972178799
1.47,2.18,9.23,0.01,-1.37,-0.55,1720972178802
1.22,6.74,11.92,0.05,-1.11,-0.68,1720972178812
1.06,5.95,10.33,-0.02,-0.76,-0.57,1720972178815
0.84,3.94,10.36,-0.07,-0.38,-0.39,1720972178818
0.02,0.97,11.68,-0.27,0.91,0.16,1720972178828
0.01,0.40,13.03,-0.29,1.20,0.21,1720972178831
-0.51,0.92,13.67,-0.32,1.36,0.25,1720972178834
-1.11,1.83,14.42,-0.25,1.29,0.27,1720972178837
-1.57,-0.90,7.31,0.25,-0.20,0.10,1720972178847
-1.18,-0.16,4.17,0.54,-0.73,0.05,1720972178850
-0.66,0.55,2.60,0.75,-1.18,0.01,1720972178853
1.80,6.28,3.22,0.20,-1.70,0.07,1720972178863
1.92,6.53,3.15,-0.01,-1.57,-0.00,1720972178866
2.77,3.45,6.70,-0.21,-1.31,-0.06,1720972178869
5.12,5.73,14.72,-0.42,0.20,0.12,1720972178879
5.71,10.07,16.55,-0.30,0.74,0.21,1720972178882
5.64,11.48,18.27,-0.15,1.23,0.26,1720972178885
3.12,7.01,12.33,0.27,1.79,0.16,1720972178895
1.92,8.71,9.52,0.45,1.44,-0.04,1720972178898
0.79,10.31,6.43,0.42,0.90,-0.36,1720972178901
-0.61,1.23,2.37,0.16,-1.05,-0.94,1720972178911
-0.79,-0.32,3.45,0.02,-1.41,-0.97,1720972178914
-0.91,-0.74,4.96,-0.14,-1.54,-0.98,1720972178917
0.15,0.04,15.37,-0.86,-0.63,-0.54,1720972178927
0.46,0.20,18.15,-0.86,-0.08,-0.29,1720972178930
0.77,-0.42,19.94,-0.74,0.30,-0.11,1720972178933
0.02,-1.67,15.07,0.45,1.44,0.47,1720972178943
-0.61,0.69,10.48,0.66,1.18,0.40,1720972178946
-0.68,2.69,7.31,0.74,0.89,0.32,1720972178949
0.66,6.03,0.13,0.55,-1.22,-0.30,1720972178959
1.55,6.69,2.87,0.33,-1.61,-0.46,1720972178962
2.14,8.51,4.40,0.09,-1.76,-0.55,1720972178965
3.86,6.17,15.25,-0.74,-1.04,-0.64,1720972178975
3.91,2.13,16.81,-0.60,-0.50,-0.51,1720972178978
3.64,0.41,17.05,-0.39,-0.10,-0.41,1720972178981
2.08,2.22,11.50,0.43,1.69,-0.09,1720972178991
1.38,1.70,8.76,0.36,1.79,-0.10,1720972178994
0.06,0.01,6.21,0.20,1.75,-0.16,1720972178997
-1.62,0.33,2.20,-0.11,0.18,-0.48,1720972179007
-1.91,1.79,3.33,-0.04,-0.20,-0.54,1720972179010
-2.04,4.19,5.71,0.02,-0.72,-0.63,1720972179013
-0.02,4.95,13.89,-0.38,-1.26,-0.63,1720972179023
0.42,3.27,14.61,-0.37,-1.08,-0.60,1720972179026
1.21,0.67,16.20,-0.28,-0.74,-0.46,1720972179029
1.95,0.86,13.79,0.31,0.54,0.14,1720972179039
1.80,0.60,12.12,0.32,0.67,0.15,1720972179042
1.54,1.33,8.69,0.33,0.77,0.10,1720972179045
1.67,1.44,4.54,0.13,0.18,-0.30,1720972179055
1.82,1.92,4.68,-0.05,-0.14,-0.36,1720972179058
1.71,3.36,4.13,-0.14,-0.44,-0.45,1720972179061
2.00,3.97,7.16,-0.02,-0.88,-0.82,1720972179071
1.86,4.27,6.53,-0.04,-0.81,-0.86,1720972179074
1.78,4.67,6.41,-0.02,-0.68,-0.87,1720972179077
1.10,-0.01,9.90,-0.40,0.15,-0.73,1720972179087
1.15,-2.02,11.53,-0.60,0.47,-0.65,1720972179090
1.02,-3.16,12.77,-0.67,0.78,-0.56,1720972179093
-0.84,-3.64,18.86,-0.22,1.04,-0.39,1720972179103
-1.26,-0.91,18.94,-0.27,0.76,-0.43,1720972179106
-1.31,2.45,16.10,-0.20,0.36,-0.51,1720972179109
-0.58,1.94,15.03,0.35,-0.85,-0.58,1720972179119
-0.58,2.38,11.70,0.46,-0.93,-0.64,1720972179122
-0.36,3.41,8.80,0.61,-0.91,-0.71,1720972179125
0.12,8.45,7.50,0.21,-0.44,-0.60,1720972179135
0.02,8.05,8.07,-0.15,-0.15,-0.56,1720972179138
0.10,6.19,8.46,-0.34,0.14,-0.49,1720972179141
-1.19,1.60,6.37,0.11,0.84,-0.33,1720972179151
-1.66,0.65,4.61,0.27,0.89,-0.32,1720972179154
-1.93,-0.82,4.41,0.33,0.84,-0.32,1720972179157
-2.67,3.65,4.76,-0.15,0.15,-0.28,1720972179167
-2.69,2.28,6.44,-0.26,-0.09,-0.35,1720972179170
-2.32,-1.70,9.31,-0.40,-0.30,-0.37,1720972179173
-0.67,1.67,12.41,-0.11,-0.54,-0.16,1720972179183
0.42,3.02,17.61,-0.03,-0.40,-0.05,1720972179186
0.92,3.75,19.66,-0.19,-0.16,0.07,1720972179189
1.27,-2.15,11.96,0.17,0.45,0.14,1720972179199
0.94,-0.86,9.13,0.42,0.43,0.11,1720972179202
0.85,-0.06,7.44,0.61,0.34,0.03,1720972179205
0.81,7.41,6.68,0.13,-0.11,-0.27,1720972179215
0.77,6.48,6.79,-0.00,-0.21,-0.41,1720972179218
1.27,4.69,8.18,-0.10,-0.30,-0.45,1720972179221
1.34,7.72,13.67,-0.19,-0.12,-0.30,1720972179231
1.15,5.21,14.72,-0.26,0.10,-0.26,1720972179234
0.58,1.79,13.72,-0.27,0.32,-0.24,1720972179237
-0.85,0.23,9.94,0.19,0.65,-0.25,1720972179247
-1.16,-0.13,11.43,0.18,0.63,-0.31,1720972179250
-1.39,-0.24,9.69,0.12,0.50,-0.33,1720972179253
-1.46,-1.47,3.50,0.13,-0.26,-0.17,1720972179263
-1.26,-0.94,3.39,0.16,-0.49,-0.08,1720972179266
-1.11,0.40,4.02,0.17,-0.64,-0.04,1720972179269
0.56,4.13,11.96,-0.39,-0.28,-0.09,1720972179279
0.76,4.37,12.52,-0.40,-0.02,-0.08,1720972179282
1.20,3.00,15.06,-0.29,0.24,-0.00,1720972179285
-0.12,3.94,15.48,0.21,1.03,-0.03,1720972179295
-0.47,4.11,14.41,0.32,0.99,-0.08,1720972179298
-0.60,5.85,11.33,0.37,0.74,-0.05,1720972179301
-1.86,4.90,3.50,0.51,-0.40,-0.21,1720972179311
-1.78,3.59,2.08,0.45,-0.63,-0.32,1720972179314
-1.59,2.93,1.36,0.33,-0.78,-0.38,1720972179317
-0.74,2.03,6.13,-0.50,-0.65,-0.13,1720972179327
-0.31,0.86,8.05,-0.64,-0.40,-0.02,1720972179330
0.28,-1.12,10.52,-0.69,-0.09,0.11,1720972179333
0.91,-2.58,12.39,-0.63,0.26,0.25,1720972179336
2.27,1.19,17.60,-0.23,1.15,0.64,1720972179346
1.35,4.12,17.49,-0.25,1.17,0.70,1720972179349
0.57,4.18,15.47,-0.21,1.04,0.65,1720972179352
1.05,2.28,6.94,0.44,-0.28,-0.01,1720972179362
0.77,3.94,4.47,0.65,-0.65,-0.29,1720972179365
1.46,4.76,6.32,0.66,-0.91,-0.48,1720972179368
0.77,5.90,6.38,-0.12,-0.91,-0.61,1720972179378
1.27,4.54,8.83,-0.32,-0.66,-0.55,1720972179381
1.04,3.95,10.88,-0.44,-0.32,-0.40,1720972179384
0.95,4.73,18.51,-0.45,1.23,0.22,1720972179394
-0.30,3.96,17.49,-0.21,1.56,0.28,1720972179397
-1.09,2.17,16.12,0.09,1.65,0.30,1720972179400
-2.47,3.39,0.96,0.69,0.37,0.04,1720972179410
-2.57,3.41,-0.57,0.67,-0.14,-0.12,1720972179413
-2.49,2.60,-0.61,0.49,-0.64,-0.25,1720972179416
-1.08,0.33,6.26,-0.54,-1.56,-0.25,1720972179426
-0.37,0.31,9.02,-0.86,-1.45,-0.17,1720972179429
0.46,0.38,11.54,-0.98,-1.18,-0.05,1720972179432
2.62,4.61,22.64,-0.32,0.56,0.40,1720972179442
2.60,4.75,21.68,-0.03,1.13,0.41,1720972179445
1.91,3.63,18.01,0.27,1.54,0.38,1720972179448
-1.83,10.17,4.86,0.76,1.00,-0.02,1720972179458
-2.02,10.27,1.34,0.51,0.46,-0.20,1720972179461
-2.07,9.11,-0.38,0.31,-0.13,-0.29,1720972179464
-1.38,1.82,6.96,-0.29,-1.44,-0.27,1720972179474
-0.67,2.34,8.95,-0.54,-1.48,-0.15,1720972179477
-0.45,3.06,10.06,-0.60,-1.33,-0.02,1720972179480
1.77,-1.92,13.33,-0.12,-0.12,0.54,1720972179490
1.93,-0.74,11.48,0.14,0.26,0.62,1720972179493
2.41,0.70,10.67,0.33,0.56,0.64,1720972179496
2.81,5.08,7.25,-0.07,0.82,0.47,1720972179506
3.08,4.18,9.01,-0.41,0.68,0.44,1720972179509
2.91,3.21,10.26,-0.61,0.49,0.37,1720972179512
2.55,-0.42,14.84,-0.02,-0.06,-0.05,1720972179522
2.57,1.65,14.75,0.31,-0.16,-0.10,1720972179525
2.27,4.69,14.06,0.54,-0.20,-0.12,1720972179528
0.07,4.31,5.24,0.15,0.02,-0.20,1720972179543
-0.59,4.07,4.61,0.10,0.07,-0.19,1720972179546
-1.02,4.14,4.84,0.09,0.15,-0.21,1720972179549
-1.31,3.97,8.33,-0.35,0.48,0.04,1720972179559
-1.68,1.76,9.70,-0.46,0.56,0.15,1720972179562
-1.80,-1.64,11.76,-0.54,0.60,0.25,1720972179565
-1.96,-2.62,10.19,-0.08,0.22,0.49,1720972179575
-1.60,-5.77,12.60,0.03,0.03,0.50,1720972179578
-1.14,-6.71,13.77,0.01,-0.10,0.51,1720972179581
1.31,-2.92,11.40,0.14,-0.48,0.52,1720972179591
2.27,-3.26,11.95,0.13,-0.48,0.58,1720972179594
2.60,-1.01,10.92,0.14,-0.45,0.61,1720972179597
4.88,12.80,13.50,0.08,-0.02,0.52,1720972179607
4.52,12.57,11.80,-0.04,0.14,0.49,1720972179610
4.52,10.45,11.92,-0.05,0.24,0.45,1720972179613
2.92,4.95,7.34,0.41,0.43,-0.03,1720972179623
3.08,3.22,8.24,0.34,0.39,-0.12,1720972179626
2.80,2.37,7.49,0.20,0.35,-0.13,1720972179629
1.48,-4.65,6.59,-0.25,-0.05,-0.00,1720972179639
1.43,-5.20,7.02,-0.30,-0.09,0.04,1720972179642
1.41,-3.71,6.41,-0.26,-0.13,0.08,1720972179645
3.05,1.74,13.92,0.29,0.02,0.09,1720972179655
3.21,5.59,14.81,0.13,0.12,0.15,1720972179658
2.44,10.63,13.60,-0.09,0.29,0.15,1720972179661
1.79,6.86,15.34,-0.19,0.66,-0.02,1720972179671
1.01,6.28,14.70,0.00,0.62,-0.05,1720972179674
0.40,5.92,14.99,0.28,0.50,-0.14,1720972179677
-0.82,1.83,5.96,0.48,-0.33,-0.24,1720972179687
-0.94,0.02,5.31,0.42,-0.46,-0.23,1720972179690
-0.90,-1.70,4.61,0.28,-0.60,-0.19,1720972179693
-0.12,-5.01,3.66,-0.10,-0.60,-0.04,1720972179703
0.37,-5.15,3.86,-0.11,-0.49,0.05,1720972179706
0.86,-4.64,5.19,-0.08,-0.34,0.15,1720972179709
2.60,6.40,13.40,-0.46,0.52,0.43,1720972179719
2.93,7.43,15.06,-0.55,0.80,0.44,1720972179722
2.82,4.44,17.34,-0.54,1.02,0.43,1720972179725
2.06,3.56,11.67,0.61,0.81,0.15,1720972179735
1.43,4.78,10.55,0.83,0.43,0.01,1720972179738
0.45,6.47,7.69,0.77,-0.02,-0.13,1720972179741
0.79,2.09,6.10,-0.09,-0.97,-0.37,1720972179751
0.99,0.45,7.00,-0.35,-1.01,-0.32,1720972179754
1.30,-1.48,10.29,-0.50,-0.90,-0.24,1720972179757
1.92,0.69,16.44,-0.10,0.35,0.06,1720972179767
2.37,2.41,17.28,0.07,0.78,0.16,1720972179770
2.28,3.59,16.13,0.14,1.10,0.29,1720972179773
0.46,3.06,6.66,0.31,0.91,0.36,1720972179783
0.07,3.15,3.49,0.36,0.57,0.20,1720972179786
-0.16,2.43,1.81,0.40,0.17,0.01,1720972179789
-0.18,1.22,1.09,0.37,-0.23,-0.13,1720972179792
-0.17,0.99,1.36,0.30,-0.60,-0.23,1720972179795
0.46,0.08,5.57,0.03,-1.09,-0.34,1720972179805
1.44,0.02,9.69,-0.27,-0.94,-0.20,1720972179808
1.82,1.40,12.19,-0.58,-0.66,0.01,1720972179811
3.51,0.71,22.35,-0.47,0.88,0.48,1720972179821
3.37,0.55,21.09,-0.12,1.31,0.54,1720972179824
2.65,1.80,18.59,0.32,1.57,0.53,1720972179827
1.86,4.97,16.76,0.69,1.54,0.47,1720972179830
1.08,9.40,13.26,0.79,1.20,0.35,1720972179833
-0.07,8.19,-1.17,0.86,-0.65,-0.28,1720972179843
-0.06,6.11,-2.51,0.85,-1.09,-0.47,1720972179846
0.07,5.41,-3.30,0.80,-1.42,-0.60,1720972179849
0.98,-0.65,5.35,-0.00,-1.36,-0.53,1720972179859
0.89,-2.72,5.28,-0.39,-1.00,-0.38,1720972179862
1.04,-5.73,7.08,-0.66,-0.53,-0.22,1720972179865
1.53,0.23,14.70,-1.12,1.21,0.38,1720972179875
4.95,5.10,22.01,-1.21,1.79,0.51,1720972179878
3.06,3.99,28.98,-1.51,2.37,0.63,1720972179881
-0.97,4.72,24.81,0.34,1.56,0.54,1720972179891
-1.40,6.63,18.30,1.20,0.58,0.37,1720972179894
-1.22,9.93,10.61,1.83,-0.40,0.14,1720972179897
-0.19,9.30,0.24,1.78,-2.34,-0.67,1720972179907
-0.29,8.67,-3.56,1.30,-2.39,-0.71,1720972179910
0.58,7.06,-2.71,0.90,-2.28,-0.66,1720972179913
1.67,-3.97,0.21,-0.18,-0.89,-0.19,1720972179923
1.76,-3.46,0.45,-0.13,-0.27,-0.04,1720972179926
2.20,-4.81,3.80,-0.02,0.37,0.13,1720972179929
1.57,4.92,3.30,-1.11,2.18,0.61,1720972179939
1.89,8.92,7.38,-1.32,2.43,0.62,1720972179942
2.31,8.37,15.27,-1.48,2.53,0.66,1720972179945
-0.47,2.94,21.04,-0.44,0.91,0.31,1720972179955
-7.54,-0.25,19.68,0.32,0.03,0.12,1720972179958
4.88,11.50,7.11,0.35,-0.38,0.04,1720972179961
1.64,7.85,13.16,0.48,-1.61,-0.25,1720972179971
1.76,5.77,7.92,0.70,-1.62,-0.50,1720972179974
4.17,2.02,4.85,0.69,-1.53,-0.61,1720972179977
2.84,5.71,5.79,0.13,-0.70,-0.17,1720972179987
2.83,3.85,6.28,-0.22,-0.19,-0.16,1720972179990
2.91,1.81,5.98,-0.42,0.30,-0.17,1720972179993
2.44,0.01,10.30,-0.12,1.45,0.04,1720972180003
1.76,2.26,9.92,-0.10,1.74,0.02,1720972180006
2.13,2.89,9.70,-0.09,1.87,-0.07,1720972180009
0.75,2.85,6.15,-0.16,1.00,-0.18,1720972180019
-0.15,2.71,5.19,-0.09,0.53,-0.33,1720972180022
-0.42,2.15,5.64,0.03,0.01,-0.51,1720972180025
