AccX,AccY,AccZ,GyrX,GyrY,GyrZ,timestamp
1.84,-0.22,10.15,0.00,0.16,-0.03,1721028197361
1.84,-0.20,10.18,0.00,0.16,-0.03,1721028197364
1.85,-0.20,10.15,0.01,0.16,-0.03,1721028197367
1.84,-0.21,10.14,0.00,0.16,-0.03,1721028197370
1.80,-0.20,10.15,0.00,0.16,-0.03,1721028197380
1.80,-0.18,10.15,0.00,0.16,-0.03,1721028197383
1.78,-0.18,10.18,0.00,0.17,-0.03,1721028197386
1.74,-0.18,10.18,0.00,0.17,-0.04,1721028197389
1.74,-0.18,10.20,0.00,0.17,-0.04,1721028197392
1.72,-0.20,10.13,0.00,0.17,-0.04,1721028197402
1.71,-0.18,10.09,0.00,0.17,-0.04,1721028197405
1.70,-0.16,10.11,0.00,0.17,-0.04,1721028197408
