AccX,AccY,AccZ,GyrX,GyrY,GyrZ,timestamp
-0.42,-0.97,7.67,-0.26,-0.14,0.39,1721026791840
-0.13,-1.89,8.02,-0.32,-0.23,0.37,1721026791843
0.14,-2.94,8.41,-0.32,-0.30,0.33,1721026791846
0.28,-3.49,8.89,-0.29,-0.33,0.31,1721026791849
0.84,-2.52,11.60,-0.01,-0.24,0.29,1721026791860
1.00,-1.24,12.48,-0.03,-0.12,0.28,1721026791863
0.70,-0.62,11.88,-0.08,-0.01,0.29,1721026791866
0.36,-0.94,10.81,-0.11,0.08,0.30,1721026791869
0.27,-1.26,10.46,-0.09,0.12,0.32,1721026791872
-0.02,-0.88,9.81,-0.05,0.12,0.34,1721026791874
-0.43,-0.07,9.18,0.00,0.09,0.32,1721026791877
-0.73,0.02,9.07,0.03,0.04,0.30,1721026791880
-0.86,0.00,9.05,-0.02,-0.05,0.30,1721026791883
-0.96,0.23,8.94,-0.08,-0.11,0.30,1721026791886
-0.91,-1.33,11.58,-0.36,-0.35,0.36,1721026791897
-0.66,-1.43,11.94,-0.32,-0.36,0.40,1721026791900
-0.52,-1.67,12.98,-0.24,-0.34,0.45,1721026791903
-0.27,-1.51,14.29,-0.20,-0.29,0.49,1721026791906
0.09,-1.03,14.29,-0.20,-0.22,0.53,1721026791909
0.30,-0.80,14.07,-0.20,-0.16,0.57,1721026791911
0.46,-1.02,14.36,-0.21,-0.13,0.59,1721026791914
0.71,-0.82,14.35,-0.22,-0.12,0.59,1721026791917
0.91,-0.28,14.22,-0.21,-0.12,0.58,1721026791920
1.01,0.27,14.44,-0.19,-0.14,0.55,1721026791923
1.72,0.69,13.95,-0.15,-0.33,0.49,1721026791934
1.72,0.43,13.37,-0.10,-0.37,0.43,1721026791937
1.75,0.22,12.51,-0.05,-0.38,0.34,1721026791940
1.81,-0.38,11.94,-0.03,-0.38,0.27,1721026791943
1.74,-0.62,11.23,-0.05,-0.37,0.23,1721026791946
1.59,-0.47,10.58,-0.09,-0.35,0.21,1721026791948
1.43,-0.63,10.37,-0.12,-0.32,0.17,1721026791951
1.24,-1.01,10.40,-0.14,-0.26,0.14,1721026791954
1.06,-1.46,10.37,-0.16,-0.21,0.12,1721026791957
0.92,-2.53,10.31,-0.18,-0.15,0.12,1721026791960
-0.52,-2.01,11.66,-0.04,-0.04,0.15,1721026791976
-0.70,-1.91,10.79,-0.01,-0.11,0.17,1721026791979
-0.85,-1.81,9.78,0.05,-0.21,0.20,1721026791982
-0.95,-1.73,8.83,0.11,-0.32,0.22,1721026791985
-0.91,-1.66,8.05,0.18,-0.41,0.22,1721026791987
-0.73,-1.73,7.45,0.22,-0.49,0.23,1721026791990
-0.57,-1.54,7.21,0.24,-0.55,0.26,1721026791993
-0.42,-1.05,7.32,0.23,-0.58,0.28,1721026791996
-0.10,0.50,7.66,0.21,-0.58,0.31,1721026791999
0.19,1.83,7.86,0.17,-0.55,0.34,1721026792002
1.01,-0.42,8.44,-0.05,-0.30,0.43,1721026792012
1.12,-0.36,8.51,0.00,-0.23,0.45,1721026792015
1.32,0.03,9.39,0.08,-0.16,0.44,1721026792018
1.62,0.44,10.34,0.10,-0.10,0.42,1721026792021
1.72,0.62,10.20,0.07,-0.05,0.41,1721026792024
1.51,-0.10,9.69,0.03,-0.04,0.39,1721026792026
1.42,-0.82,9.49,0.03,-0.06,0.37,1721026792029
1.51,-1.33,9.09,0.03,-0.11,0.34,1721026792032
1.52,-1.24,8.66,0.06,-0.19,0.30,1721026792035
1.50,-1.26,9.55,0.07,-0.27,0.26,1721026792038
2.06,-2.83,11.48,-0.05,-0.43,0.24,1721026792049
2.20,-3.89,11.54,0.00,-0.41,0.25,1721026792052
2.27,-3.73,10.91,0.09,-0.38,0.25,1721026792055
2.18,-3.45,10.02,0.19,-0.34,0.23,1721026792058
2.15,-3.45,9.36,0.26,-0.31,0.21,1721026792061
2.24,-2.75,8.59,0.31,-0.30,0.20,1721026792063
2.19,-1.96,8.02,0.33,-0.30,0.19,1721026792066
2.16,-0.95,7.51,0.33,-0.30,0.17,1721026792069
2.18,-0.36,7.58,0.27,-0.30,0.16,1721026792072
2.36,-0.05,7.46,0.18,-0.29,0.16,1721026792075
2.28,0.80,9.96,0.04,-0.06,0.16,1721026792086
2.37,0.44,11.04,0.03,0.02,0.14,1721026792089
2.20,0.12,11.82,0.04,0.09,0.11,1721026792092
1.91,0.12,11.89,0.06,0.14,0.08,1721026792095
1.72,0.38,12.11,0.10,0.15,0.06,1721026792098
1.56,0.65,12.60,0.12,0.14,0.05,1721026792100
1.29,0.88,12.62,0.10,0.11,0.03,1721026792103
0.85,0.20,12.03,0.09,0.03,0.02,1721026792106
0.54,-1.19,11.35,0.08,-0.08,0.00,1721026792109
0.45,-1.94,10.49,0.09,-0.21,-0.02,1721026792112
0.46,-3.32,9.97,0.07,-0.48,-0.05,1721026792123
0.68,-3.22,10.12,-0.03,-0.44,-0.01,1721026792126
0.80,-2.88,10.16,-0.07,-0.37,0.03,1721026792129
1.03,-3.28,11.05,-0.08,-0.28,0.08,1721026792132
1.36,-3.82,12.09,-0.07,-0.17,0.16,1721026792135
1.58,-3.90,12.37,-0.06,-0.10,0.22,1721026792137
1.70,-3.99,12.85,-0.03,0.02,0.27,1721026792140
1.96,-3.82,13.73,-0.01,0.12,0.30,1721026792143
2.02,-3.26,14.77,-0.01,0.20,0.29,1721026792146
2.03,-2.75,15.24,-0.02,0.23,0.26,1721026792149
1.92,-0.66,14.68,0.31,-0.12,0.11,1721026792160
1.84,-0.06,14.13,0.45,-0.25,0.04,1721026792163
1.75,0.50,13.19,0.51,-0.35,-0.03,1721026792166
1.60,1.25,11.22,0.54,-0.41,-0.10,1721026792169
1.58,1.76,10.30,0.55,-0.43,-0.13,1721026792172
1.58,2.64,9.96,0.52,-0.45,-0.14,1721026792174
1.48,3.78,9.82,0.41,-0.43,-0.11,1721026792177
1.33,4.86,9.48,0.31,-0.36,-0.09,1721026792180
1.18,4.68,9.58,0.23,-0.25,-0.08,1721026792183
1.00,3.65,9.57,0.20,-0.12,-0.08,1721026792186
0.44,1.39,8.64,0.27,0.25,0.03,1721026792197
0.37,1.49,8.80,0.21,0.28,0.05,1721026792200
0.13,1.03,8.81,0.11,0.26,0.08,1721026792203
0.01,0.27,8.79,0.04,0.20,0.09,1721026792206
0.14,0.08,8.83,0.03,0.13,0.10,1721026792209
0.26,0.43,8.83,0.06,-0.00,0.08,1721026792211
0.45,0.68,9.16,0.14,-0.13,0.04,1721026792214
0.71,0.76,10.57,0.18,-0.24,0.01,1721026792217
1.07,1.65,10.93,0.14,-0.31,0.01,1721026792220
1.20,2.84,10.30,0.13,-0.35,-0.01,1721026792223
1.74,-0.49,9.35,0.06,-0.18,-0.06,1721026792234
1.63,-1.02,8.80,0.10,-0.12,-0.07,1721026792237
1.55,-1.29,8.75,0.14,-0.06,-0.08,1721026792240
1.58,-1.46,8.85,0.15,-0.01,-0.10,1721026792243
1.65,-1.41,8.75,0.13,0.05,-0.12,1721026792246
1.63,-1.38,8.14,0.11,0.10,-0.13,1721026792248
1.39,-1.52,7.76,0.09,0.12,-0.13,1721026792251
1.19,-1.54,7.71,0.08,0.13,-0.15,1721026792254
1.10,-1.16,7.56,0.08,0.13,-0.18,1721026792257
0.92,-0.79,7.60,0.11,0.13,-0.22,1721026792260
0.21,1.84,8.48,0.13,0.11,-0.26,1721026792271
0.05,1.69,8.05,0.19,0.10,-0.27,1721026792274
-0.11,1.33,7.06,0.26,0.05,-0.26,1721026792277
-0.20,1.53,6.02,0.29,0.01,-0.25,1721026792280
-0.39,1.76,4.66,0.32,-0.05,-0.24,1721026792283
-0.53,1.97,4.39,0.30,-0.11,-0.24,1721026792285
-0.54,2.28,4.55,0.21,-0.15,-0.25,1721026792288
-0.52,2.20,4.13,0.09,-0.17,-0.26,1721026792291
-0.46,1.23,4.32,-0.04,-0.18,-0.26,1721026792294
-0.37,-0.48,5.35,-0.17,-0.17,-0.23,1721026792297
0.13,-2.52,10.55,-0.31,0.17,-0.10,1721026792308
0.53,-3.10,12.57,-0.27,0.30,-0.03,1721026792311
0.62,-2.53,13.35,-0.27,0.37,0.02,1721026792314
0.39,-1.31,13.44,-0.22,0.44,0.08,1721026792317
0.40,-0.24,13.52,-0.14,0.46,0.08,1721026792320
0.62,0.26,14.07,-0.06,0.39,0.05,1721026792322
0.75,0.65,13.58,-0.02,0.26,0.03,1721026792325
0.71,0.79,12.87,0.01,0.08,0.01,1721026792328
0.88,0.68,12.45,0.04,-0.09,-0.04,1721026792331
1.18,0.64,12.00,0.05,-0.24,-0.11,1721026792334
1.93,0.65,9.49,0.09,-0.37,-0.27,1721026792345
1.89,1.09,9.02,0.05,-0.30,-0.27,1721026792348
1.79,1.11,8.71,0.04,-0.23,-0.28,1721026792351
1.81,1.33,8.53,0.01,-0.10,-0.29,1721026792354
1.88,1.64,8.41,-0.01,0.03,-0.28,1721026792357
1.79,2.08,8.60,-0.04,0.18,-0.25,1721026792359
1.57,2.58,8.91,-0.10,0.32,-0.23,1721026792362
1.29,2.71,9.14,-0.14,0.46,-0.24,1721026792365
1.04,2.69,9.56,-0.17,0.58,-0.27,1721026792368
0.69,2.50,9.85,-0.19,0.68,-0.30,1721026792371
0.14,1.76,10.49,-0.21,0.71,-0.32,1721026792374
-1.84,-0.49,9.75,-0.14,0.28,-0.42,1721026792385
-1.97,-1.02,9.62,-0.10,0.15,-0.43,1721026792388
-2.16,-2.01,9.78,-0.06,-0.05,-0.42,1721026792391
-2.38,-2.76,9.99,-0.07,-0.20,-0.39,1721026792394
-2.44,-2.44,10.04,-0.09,-0.31,-0.35,1721026792397
-2.17,-1.50,10.24,-0.09,-0.34,-0.30,1721026792399
-1.79,-1.10,11.38,-0.09,-0.30,-0.24,1721026792402
-1.32,-0.59,12.34,-0.14,-0.20,-0.15,1721026792405
-1.22,-0.37,12.22,-0.18,-0.08,-0.04,1721026792408
-1.17,-0.61,11.86,-0.15,0.05,0.04,1721026792411
-0.42,-0.57,10.59,0.03,0.22,0.17,1721026792422
-0.31,-0.55,9.71,0.06,0.17,0.16,1721026792425
-0.06,-0.73,8.96,0.05,0.06,0.15,1721026792428
0.24,-0.92,8.28,0.02,-0.06,0.13,1721026792431
0.45,-1.01,8.01,-0.02,-0.19,0.11,1721026792434
0.82,-0.57,8.89,-0.06,-0.29,0.06,1721026792436
1.36,0.44,10.55,-0.13,-0.33,0.03,1721026792439
1.86,1.18,12.09,-0.21,-0.32,0.01,1721026792442
2.15,1.43,13.44,-0.26,-0.23,-0.01,1721026792445
2.42,1.33,14.71,-0.25,-0.11,-0.02,1721026792448
1.95,1.91,14.65,0.12,0.38,-0.14,1721026792459
1.46,1.57,12.79,0.17,0.43,-0.17,1721026792462
0.89,1.52,10.75,0.21,0.40,-0.21,1721026792465
0.35,1.37,9.68,0.22,0.31,-0.26,1721026792468
-0.18,0.96,8.96,0.16,0.20,-0.33,1721026792471
-0.55,0.44,8.52,0.04,0.07,-0.39,1721026792473
-0.68,-0.29,8.34,-0.06,-0.06,-0.42,1721026792476
-0.69,-0.99,8.46,-0.13,-0.17,-0.40,1721026792479
-0.73,-1.49,9.17,-0.16,-0.24,-0.35,1721026792482
-0.73,-1.93,10.38,-0.15,-0.25,-0.30,1721026792485
0.10,-0.97,12.60,-0.06,0.04,-0.09,1721026792496
0.35,-1.22,12.38,0.00,0.12,-0.03,1721026792499
0.62,-1.47,11.68,0.07,0.16,0.01,1721026792502
0.74,-1.32,10.46,0.13,0.14,0.02,1721026792505
0.87,-0.98,9.13,0.19,0.09,-0.02,1721026792508
1.00,-0.76,8.28,0.21,-0.01,-0.08,1721026792510
1.25,-0.38,7.83,0.20,-0.12,-0.16,1721026792513
1.47,0.28,7.58,0.16,-0.24,-0.25,1721026792516
1.63,0.76,7.46,0.11,-0.33,-0.36,1721026792519
1.64,0.60,7.63,0.07,-0.36,-0.44,1721026792522
1.22,-0.64,9.52,0.02,-0.20,-0.71,1721026792533
0.97,-0.78,10.55,0.07,-0.04,-0.75,1721026792536
0.62,-0.68,11.13,0.07,0.15,-0.76,1721026792539
-0.07,-0.90,10.60,0.07,0.33,-0.75,1721026792542
-0.78,-1.23,10.29,0.09,0.49,-0.73,1721026792545
-1.70,-1.34,10.35,0.09,0.58,-0.70,1721026792547
-2.50,-1.39,10.41,0.07,0.61,-0.65,1721026792550
-3.42,-1.03,10.82,0.01,0.55,-0.62,1721026792553
-3.90,-0.85,10.73,-0.05,0.47,-0.60,1721026792556
-4.44,-1.25,9.95,-0.08,0.31,-0.58,1721026792559
-4.84,-3.60,9.70,0.18,-0.38,-0.33,1721026792570
-4.52,-3.19,9.63,0.20,-0.50,-0.24,1721026792573
-4.04,-2.83,9.81,0.19,-0.55,-0.16,1721026792576
-3.49,-2.91,9.93,0.13,-0.54,-0.07,1721026792579
-2.86,-3.10,10.29,0.05,-0.47,0.03,1721026792582
-2.17,-3.25,10.55,-0.04,-0.38,0.14,1721026792584
-1.53,-3.15,11.02,-0.09,-0.25,0.24,1721026792587
-0.96,-2.72,11.62,-0.10,-0.13,0.33,1721026792590
-0.63,-2.18,12.02,-0.08,-0.04,0.37,1721026792593
-0.25,-1.37,12.57,-0.03,0.07,0.41,1721026792596
0.62,-0.28,11.41,0.10,0.08,0.36,1721026792607
0.68,0.02,10.48,0.16,-0.05,0.29,1721026792610
0.12,0.38,9.02,0.21,-0.20,0.18,1721026792613
0.30,0.36,8.37,0.19,-0.31,0.08,1721026792616
0.87,-0.50,8.37,0.22,-0.46,0.01,1721026792619
0.78,-0.79,7.82,0.16,-0.59,-0.03,1721026792621
0.98,-1.02,7.75,0.07,-0.64,-0.05,1721026792624
1.36,-0.68,8.20,-0.00,-0.64,-0.06,1721026792627
2.06,-0.70,9.21,-0.11,-0.58,-0.06,1721026792630
2.32,-1.52,10.87,-0.20,-0.44,-0.05,1721026792633
1.61,-2.69,12.24,0.05,0.29,0.03,1721026792644
1.66,-1.97,11.32,0.18,0.41,0.04,1721026792647
1.50,-1.60,10.36,0.23,0.46,0.04,1721026792650
1.10,-1.70,8.91,0.22,0.43,0.01,1721026792653
0.50,-2.05,7.37,0.18,0.30,-0.04,1721026792656
0.22,-2.14,5.68,0.12,0.14,-0.10,1721026792658
0.06,-2.74,4.87,0.08,-0.06,-0.15,1721026792661
0.01,-3.28,4.75,0.05,-0.20,-0.18,1721026792664
-0.03,-4.45,5.52,0.01,-0.37,-0.19,1721026792667
0.07,-4.61,7.14,-0.03,-0.49,-0.19,1721026792670
1.23,1.54,15.68,-0.21,-0.13,-0.05,1721026792681
1.00,1.66,16.41,-0.24,0.11,-0.02,1721026792684
1.20,0.08,17.66,-0.19,0.32,0.01,1721026792687
0.96,-1.61,17.10,-0.04,0.46,0.04,1721026792690
0.57,-1.86,15.31,0.17,0.50,0.03,1721026792693
0.14,-1.57,13.20,0.40,0.41,0.00,1721026792695
-0.09,-1.45,11.58,0.52,0.29,-0.03,1721026792698
-0.30,-0.82,9.47,0.60,0.06,-0.08,1721026792701
-0.41,-0.37,7.40,0.59,-0.20,-0.14,1721026792704
-0.37,-0.52,5.90,0.51,-0.43,-0.20,1721026792707
0.05,0.00,6.48,0.10,-0.73,-0.35,1721026792718
0.24,1.21,8.55,0.00,-0.59,-0.36,1721026792721
0.41,2.55,9.82,-0.10,-0.37,-0.33,1721026792724
0.51,3.44,10.88,-0.16,-0.08,-0.27,1721026792727
0.52,3.38,12.46,-0.18,0.22,-0.18,1721026792730
0.35,2.54,13.56,-0.18,0.52,-0.09,1721026792732
0.11,1.86,13.55,-0.15,0.70,-0.05,1721026792735
-0.45,0.95,13.44,-0.05,0.88,-0.02,1721026792738
-0.97,0.46,12.54,0.09,0.89,-0.02,1721026792741
-1.30,1.17,11.21,0.19,0.74,-0.04,1721026792744
-1.80,-2.52,6.27,0.12,-0.52,-0.23,1721026792755
-1.40,-3.04,6.12,0.07,-0.78,-0.27,1721026792758
-0.97,-3.70,6.87,0.03,-0.92,-0.30,1721026792761
-0.49,-4.14,8.25,-0.02,-0.95,-0.28,1721026792764
-0.02,-4.12,9.95,-0.07,-0.86,-0.23,1721026792767
0.29,-3.39,11.15,-0.10,-0.74,-0.18,1721026792769
0.71,-2.00,11.96,-0.12,-0.49,-0.10,1721026792772
1.16,-0.91,12.87,-0.12,-0.18,-0.03,1721026792775
1.52,-0.94,13.52,-0.10,0.13,0.05,1721026792778
1.62,-1.20,13.46,-0.05,0.40,0.12,1721026792781
0.42,1.21,9.83,0.35,0.66,-0.08,1721026792792
0.02,1.70,8.53,0.29,0.48,-0.21,1721026792795
-0.29,1.72,6.93,0.19,0.21,-0.31,1721026792798
-0.60,1.10,6.01,0.10,-0.09,-0.39,1721026792801
-0.92,0.25,6.31,0.03,-0.34,-0.46,1721026792804
-1.05,-0.37,6.87,-0.00,-0.47,-0.50,1721026792806
-1.07,-1.43,8.11,-0.05,-0.57,-0.55,1721026792809
-0.91,-2.23,9.79,-0.09,-0.58,-0.55,1721026792812
-0.75,-2.02,11.52,-0.12,-0.49,-0.48,1721026792815
-0.68,-1.10,12.73,-0.13,-0.31,-0.35,1721026792818
-0.73,-0.33,13.83,-0.13,-0.08,-0.20,1721026792821
-1.22,-1.50,13.10,0.07,0.59,0.11,1721026792832
-1.28,-0.70,11.58,0.18,0.53,0.15,1721026792835
-1.43,0.51,10.30,0.25,0.36,0.15,1721026792838
-1.43,1.09,9.14,0.25,0.13,0.11,1721026792841
-1.38,0.83,8.42,0.22,-0.04,0.07,1721026792844
-1.10,0.27,7.66,0.15,-0.29,0.00,1721026792846
-0.64,-0.44,7.30,0.09,-0.50,-0.05,1721026792849
-0.18,-0.65,7.54,0.04,-0.64,-0.08,1721026792852
0.20,-0.28,8.87,0.00,-0.70,-0.10,1721026792855
0.68,0.47,10.74,-0.05,-0.64,-0.10,1721026792858
1.21,1.03,12.34,0.04,0.10,-0.03,1721026792869
1.03,1.09,11.40,0.17,0.30,-0.04,1721026792872
0.77,1.13,9.79,0.28,0.45,-0.07,1721026792875
0.39,1.40,7.78,0.33,0.51,-0.10,1721026792878
0.08,2.00,6.53,0.33,0.49,-0.12,1721026792881
-0.49,2.55,4.96,0.30,0.40,-0.17,1721026792883
-0.87,2.94,4.48,0.18,0.26,-0.23,1721026792886
-1.15,2.31,4.61,0.00,0.08,-0.28,1721026792889
-1.29,1.42,5.24,-0.20,-0.11,-0.32,1721026792892
-1.38,0.73,6.75,-0.35,-0.25,-0.33,1721026792895
-0.95,-0.28,14.82,-0.34,-0.21,-0.20,1721026792906
-1.03,-0.04,15.60,-0.25,-0.05,-0.14,1721026792909
-1.09,0.10,15.39,-0.07,0.10,-0.09,1721026792912
-1.21,-0.01,14.68,0.07,0.18,-0.06,1721026792915
-1.36,-0.36,12.90,0.26,0.25,-0.03,1721026792918
-1.51,-0.12,10.32,0.40,0.25,-0.01,1721026792920
-1.66,0.60,7.29,0.46,0.19,0.01,1721026792923
-1.77,1.15,4.85,0.47,0.07,-0.00,1721026792926
-1.82,1.64,3.40,0.41,-0.07,-0.02,1721026792929
-1.66,1.66,3.12,0.28,-0.23,-0.04,1721026792932
-0.55,2.35,9.75,-0.69,-0.39,-0.03,1721026792943
-0.10,0.82,12.91,-0.81,-0.27,0.01,1721026792946
0.04,-0.39,15.63,-0.78,-0.09,0.08,1721026792949
-0.01,-1.02,17.08,-0.69,0.06,0.12,1721026792952
-0.23,-1.51,18.83,-0.47,0.28,0.15,1721026792955
-0.58,-1.55,19.28,-0.21,0.44,0.16,1721026792957
-0.81,-1.19,17.84,0.06,0.49,0.17,1721026792960
-1.15,-0.93,15.18,0.28,0.41,0.19,1721026792963
-1.39,-0.99,11.93,0.41,0.23,0.20,1721026792966
-1.50,-1.42,8.78,0.45,-0.00,0.19,1721026792969
-0.45,-2.24,5.01,0.07,-0.74,0.16,1721026792980
0.18,-1.66,6.49,-0.07,-0.81,0.16,1721026792983
0.72,-1.06,8.14,-0.19,-0.81,0.17,1721026792986
1.22,-0.20,9.81,-0.37,-0.72,0.21,1721026792989
1.49,0.15,10.72,-0.44,-0.56,0.24,1721026792992
1.91,-0.44,12.37,-0.38,-0.33,0.25,1721026792994
2.35,-1.37,13.64,-0.24,-0.08,0.27,1721026792997
2.32,-1.21,13.41,-0.06,0.17,0.29,1721026793000
2.19,-0.52,12.62,0.14,0.38,0.27,1721026793003
1.90,0.19,11.41,0.28,0.53,0.23,1721026793006
-0.07,2.66,6.54,0.13,0.21,-0.08,1721026793017
-0.48,2.52,6.39,-0.04,-0.04,-0.13,1721026793020
-0.73,2.45,6.87,-0.13,-0.21,-0.17,1721026793023
-0.81,1.89,8.27,-0.21,-0.40,-0.22,1721026793026
-0.71,1.08,10.58,-0.25,-0.52,-0.23,1721026793029
-0.60,0.27,12.16,-0.26,-0.55,-0.21,1721026793031
-0.66,-0.79,12.97,-0.19,-0.50,-0.14,1721026793034
-0.62,-1.58,13.59,-0.08,-0.38,-0.06,1721026793037
-0.50,-2.23,13.61,0.04,-0.22,0.04,1721026793040
-0.42,-2.11,12.70,0.14,-0.07,0.14,1721026793043
-0.06,-0.59,8.54,0.10,0.11,0.40,1721026793054
0.07,-0.07,7.84,0.09,0.06,0.40,1721026793057
0.23,-0.20,7.47,0.06,-0.05,0.36,1721026793060
0.69,-0.67,8.19,0.00,-0.17,0.32,1721026793063
1.21,-0.60,9.10,-0.09,-0.29,0.29,1721026793066
1.66,-0.30,9.68,-0.15,-0.38,0.27,1721026793068
2.11,-0.30,11.12,-0.15,-0.43,0.24,1721026793071
2.63,-0.86,12.77,-0.14,-0.41,0.20,1721026793074
3.04,-1.44,13.24,-0.09,-0.35,0.18,1721026793077
3.22,-2.06,13.13,0.02,-0.27,0.16,1721026793080
2.95,-0.69,9.83,0.38,-0.06,0.04,1721026793091
2.77,0.15,8.79,0.38,-0.04,-0.03,1721026793094
2.62,0.66,7.89,0.30,-0.04,-0.10,1721026793097
2.24,0.76,7.12,0.21,-0.07,-0.15,1721026793100
1.94,0.51,6.77,0.14,-0.10,-0.20,1721026793103
1.84,0.81,7.27,0.10,-0.11,-0.25,1721026793105
1.74,1.19,8.38,0.04,-0.10,-0.28,1721026793108
1.50,1.35,9.42,-0.02,-0.06,-0.27,1721026793111
1.33,1.68,10.44,-0.08,0.02,-0.25,1721026793114
1.05,1.30,11.14,-0.09,0.11,-0.23,1721026793117
-0.30,-2.26,12.19,-0.02,0.35,-0.21,1721026793128
-0.56,-2.27,11.97,0.01,0.31,-0.19,1721026793131
-0.91,-2.39,12.06,0.03,0.22,-0.16,1721026793134
-0.99,-2.37,11.95,0.05,0.08,-0.13,1721026793137
-1.01,-2.68,11.12,0.08,-0.08,-0.09,1721026793140
-0.92,-2.72,10.12,0.11,-0.24,-0.06,1721026793142
-0.68,-2.58,8.93,0.15,-0.37,-0.06,1721026793145
-0.26,-2.67,8.08,0.19,-0.46,-0.05,1721026793148
0.26,-2.35,8.26,0.20,-0.52,-0.02,1721026793151
0.93,-0.95,9.50,0.15,-0.53,0.02,1721026793154
2.49,0.04,13.34,-0.27,-0.12,0.04,1721026793165
2.78,-1.80,13.97,-0.28,0.05,0.06,1721026793168
2.65,-2.15,13.82,-0.15,0.21,0.05,1721026793171
2.43,-1.55,14.04,0.05,0.35,-0.01,1721026793174
2.48,-0.73,14.88,0.17,0.45,-0.09,1721026793177
2.02,-0.45,13.99,0.18,0.47,-0.16,1721026793179
1.51,-0.30,11.60,0.17,0.39,-0.22,1721026793182
1.10,-0.40,9.96,0.20,0.22,-0.28,1721026793185
0.69,-0.73,8.83,0.22,0.01,-0.34,1721026793188
0.48,-0.67,8.53,0.21,-0.12,-0.38,1721026793191
0.28,-0.49,8.58,0.06,-0.50,-0.45,1721026793202
0.20,-0.49,9.29,0.02,-0.43,-0.43,1721026793205
0.17,-1.21,10.05,-0.02,-0.28,-0.41,1721026793208
0.23,-1.99,10.55,-0.04,-0.10,-0.35,1721026793211
0.14,-2.41,10.38,-0.02,0.09,-0.27,1721026793214
0.15,-2.00,10.19,0.05,0.26,-0.17,1721026793216
0.09,-1.56,10.24,0.13,0.40,-0.09,1721026793219
-0.08,-0.93,10.37,0.16,0.48,-0.04,1721026793222
-0.22,-0.58,9.94,0.15,0.49,-0.03,1721026793225
-0.34,-0.38,8.89,0.13,0.44,-0.03,1721026793228
-0.19,0.36,8.59,0.02,-0.21,-0.14,1721026793239
0.11,-0.14,9.40,0.00,-0.34,-0.21,1721026793242
0.48,-0.63,10.37,-0.06,-0.41,-0.25,1721026793245
0.68,-0.99,10.98,-0.09,-0.42,-0.25,1721026793248
0.73,-1.29,11.43,-0.07,-0.34,-0.24,1721026793251
0.94,-1.57,12.09,-0.01,-0.20,-0.24,1721026793253
1.04,-2.28,11.99,0.06,-0.05,-0.20,1721026793256
1.01,-2.87,11.30,0.11,0.09,-0.13,1721026793259
0.96,-2.92,10.52,0.14,0.17,-0.07,1721026793262
0.94,-2.11,9.55,0.16,0.25,-0.02,1721026793265
0.78,0.97,7.62,0.06,0.18,-0.13,1721026793276
0.81,0.94,7.19,-0.00,0.07,-0.14,1721026793279
0.79,1.01,7.24,-0.02,-0.05,-0.16,1721026793282
0.78,0.91,7.71,-0.03,-0.14,-0.21,1721026793285
0.87,0.66,8.38,-0.06,-0.19,-0.24,1721026793288
0.97,0.13,8.74,-0.10,-0.21,-0.25,1721026793290
1.05,-0.40,8.89,-0.13,-0.19,-0.23,1721026793293
1.06,-0.81,8.93,-0.13,-0.16,-0.21,1721026793296
0.95,-1.30,9.05,-0.11,-0.10,-0.20,1721026793299
0.83,-1.84,8.93,-0.08,-0.01,-0.21,1721026793302
0.81,-2.44,7.22,-0.03,0.21,-0.13,1721026793313
0.71,-2.18,7.26,-0.02,0.21,-0.12,1721026793316
0.79,-2.33,7.74,-0.04,0.21,-0.13,1721026793319
1.00,-2.37,8.33,-0.08,0.19,-0.14,1721026793322
1.10,-1.83,8.82,-0.14,0.16,-0.14,1721026793325
1.13,-1.03,9.85,-0.18,0.12,-0.14,1721026793327
1.26,-0.61,11.41,-0.23,0.11,-0.15,1721026793330
1.39,-0.57,12.30,-0.25,0.11,-0.16,1721026793333
1.45,-0.63,13.20,-0.27,0.13,-0.18,1721026793336
1.41,-0.94,13.77,-0.22,0.16,-0.19,1721026793339
1.07,1.70,13.35,0.12,0.20,-0.24,1721026793350
0.77,1.78,12.20,0.12,0.18,-0.26,1721026793353
0.53,1.42,10.40,0.11,0.13,-0.28,1721026793356
0.26,1.01,8.83,0.12,0.06,-0.30,1721026793359
0.03,0.82,8.05,0.11,-0.00,-0.33,1721026793362
-0.04,0.17,8.15,0.04,-0.05,-0.35,1721026793364
-0.11,-0.74,8.54,-0.10,-0.07,-0.34,1721026793367
-0.12,-1.38,8.74,-0.19,-0.07,-0.31,1721026793370
-0.07,-2.26,9.26,-0.28,-0.04,-0.26,1721026793373
0.11,-3.36,10.35,-0.30,0.02,-0.20,1721026793376
0.76,-3.26,13.29,-0.03,0.33,0.02,1721026793387
0.87,-1.33,13.62,0.09,0.38,0.01,1721026793390
1.10,0.32,13.88,0.15,0.38,-0.01,1721026793393
1.15,1.29,13.02,0.15,0.33,-0.01,1721026793396
1.16,1.75,11.59,0.16,0.23,-0.04,1721026793399
1.10,2.01,10.74,0.21,0.10,-0.09,1721026793401
1.14,2.60,10.46,0.24,0.02,-0.14,1721026793404
1.22,3.99,10.20,0.26,-0.08,-0.23,1721026793407
1.27,5.03,10.17,0.22,-0.14,-0.29,1721026793410
1.12,5.56,10.36,0.13,-0.15,-0.33,1721026793413
0.32,2.96,10.69,0.02,0.18,-0.40,1721026793424
0.07,2.55,10.81,0.05,0.32,-0.38,1721026793427
