AccX,AccY,AccZ,GyrX,GyrY,GyrZ,timestamp
0.50,-0.09,7.43,0.38,-0.06,0.06,1720428585654
0.91,-1.37,6.19,0.40,0.01,0.08,1720428585656
1.18,1.85,5.19,0.39,0.10,0.04,1720428585659
1.38,6.86,4.78,0.30,0.14,-0.02,1720428585662
1.65,5.75,5.02,-0.00,0.12,-0.07,1720428585665
2.19,-0.10,5.51,-0.37,0.12,-0.08,1720428585668
2.34,-4.31,5.54,-0.47,0.18,-0.08,1720428585671
2.10,-3.81,5.85,-0.30,0.26,-0.16,1720428585674
1.66,-0.51,8.38,-0.09,0.30,-0.30,1720428585677
1.32,3.12,9.13,-0.11,0.23,-0.41,1720428585680
1.26,1.41,10.12,-0.27,0.16,-0.44,1720428585683
0.99,-2.49,10.87,-0.56,0.07,-0.46,1720428585686
0.46,-3.89,10.31,-0.48,0.08,-0.52,1720428585688
-0.19,-3.96,11.70,-0.19,0.14,-0.61,1720428585691
-1.11,0.11,11.98,-0.03,0.17,-0.71,1720428585694
-1.37,3.58,12.19,-0.01,0.15,-0.75,1720428585697
-1.32,1.55,12.70,-0.17,0.15,-0.68,1720428585700
-2.05,-3.54,12.64,-0.35,0.19,-0.57,1720428585703
-2.71,-4.30,11.01,-0.26,0.25,-0.54,1720428585706
-3.39,-3.49,11.86,0.02,0.29,-0.53,1720428585709
-3.68,-1.34,11.47,0.06,0.24,-0.53,1720428585712
-3.33,-1.07,11.24,0.05,0.19,-0.48,1720428585715
-3.52,-0.89,10.75,0.02,0.12,-0.34,1720428585717
-3.59,-2.44,10.71,0.04,0.07,-0.23,1720428585720
-3.47,-3.14,9.68,0.05,0.05,-0.17,1720428585723
-3.34,-0.99,9.07,0.22,0.08,-0.14,1720428585726
-3.25,2.04,8.76,0.29,0.08,-0.10,1720428585729
-3.00,2.93,7.80,0.13,0.04,-0.05,1720428585732
-2.55,1.53,7.41,-0.01,0.03,0.02,1720428585735
-2.14,0.29,7.12,-0.11,0.05,0.08,1720428585738
-1.74,-0.13,7.35,-0.15,0.10,0.12,1720428585741
-1.29,-0.66,7.82,-0.16,0.15,0.16,1720428585744
-0.85,-2.16,8.18,-0.24,0.17,0.20,1720428585747
-0.66,-3.27,8.39,-0.29,0.18,0.21,1720428585749
-0.37,-3.90,9.11,-0.32,0.20,0.19,1720428585752
0.03,-3.97,10.25,-0.30,0.20,0.16,1720428585755
0.34,-3.54,11.12,-0.32,0.18,0.13,1720428585758
0.58,-3.79,11.92,-0.27,0.16,0.10,1720428585761
0.74,-4.03,12.33,-0.22,0.12,0.04,1720428585764
0.63,-1.00,12.13,-0.05,0.09,-0.03,1720428585767
0.55,2.96,12.57,0.11,0.03,-0.12,1720428585770
0.74,5.59,12.77,0.08,-0.05,-0.16,1720428585773
0.77,4.25,12.79,-0.02,-0.08,-0.18,1720428585776
0.68,0.87,12.60,-0.08,-0.02,-0.22,1720428585779
0.64,-1.01,12.23,-0.04,0.05,-0.25,1720428585781
0.22,-2.87,12.05,0.05,0.18,-0.30,1720428585784
-0.34,-2.40,10.92,0.12,0.26,-0.36,1720428585787
-0.82,-0.85,10.26,0.19,0.26,-0.37,1720428585790
-1.41,2.37,9.11,0.17,0.17,-0.36,1720428585793
-1.69,2.42,8.40,0.20,0.05,-0.34,1720428585796
-1.61,1.03,6.98,0.24,-0.05,-0.30,1720428585799
-1.65,-0.37,6.39,0.32,-0.08,-0.27,1720428585802
-1.60,-0.29,5.97,0.30,-0.08,-0.24,1720428585805
-1.41,0.88,5.34,0.18,-0.05,-0.20,1720428585808
-1.35,0.39,5.82,-0.00,0.00,-0.14,1720428585811
-1.30,0.71,5.70,-0.14,0.04,-0.10,1720428585813
-1.29,-0.14,6.97,-0.25,0.12,-0.05,1720428585816
-1.27,-1.52,8.37,-0.44,0.16,-0.03,1720428585819
-1.04,-2.45,9.62,-0.51,0.21,-0.02,1720428585822
-0.95,-2.07,10.88,-0.47,0.22,-0.00,1720428585825
-0.95,-2.09,12.51,-0.45,0.19,0.01,1720428585828
-0.46,-2.39,13.40,-0.44,0.14,0.01,1720428585831
-0.23,-2.12,13.80,-0.34,0.09,0.01,1720428585834
-0.38,-0.04,14.04,-0.14,0.04,-0.02,1720428585837
-0.11,0.63,14.65,-0.02,-0.03,-0.06,1720428585840
0.39,1.12,14.60,0.00,-0.08,-0.06,1720428585843
0.41,0.80,14.53,0.07,-0.09,-0.04,1720428585845
0.38,1.49,14.20,0.13,-0.08,-0.04,1720428585848
0.27,2.44,13.69,0.29,-0.04,-0.09,1720428585851
0.17,1.96,13.17,0.31,0.01,-0.16,1720428585854
0.23,0.20,11.75,0.29,0.07,-0.20,1720428585857
0.21,-1.66,10.25,0.30,0.12,-0.18,1720428585860
-0.18,-2.09,8.78,0.30,0.14,-0.14,1720428585863
-0.61,0.48,7.24,0.33,0.12,-0.15,1720428585866
-0.91,4.79,6.14,0.40,0.06,-0.20,1720428585869
-0.91,5.33,5.56,0.32,-0.02,-0.24,1720428585872
-0.59,1.45,5.34,0.14,-0.09,-0.19,1720428585875
-0.61,-0.21,5.23,0.04,-0.08,-0.12,1720428585877
-0.85,1.30,5.74,0.04,-0.04,-0.10,1720428585880
-1.07,3.51,7.32,-0.06,0.03,-0.13,1720428585883
-0.98,3.97,7.95,-0.22,0.08,-0.16,1720428585886
-0.83,1.93,8.65,-0.30,0.13,-0.13,1720428585889
-0.87,-1.43,9.45,-0.30,0.18,-0.05,1720428585892
-1.24,-0.10,9.32,-0.22,0.20,-0.01,1720428585895
-1.58,2.59,10.24,-0.09,0.16,-0.03,1720428585898
-1.45,4.12,10.99,-0.17,0.06,-0.06,1720428585901
-0.93,1.30,12.28,-0.34,-0.03,-0.04,1720428585904
-0.47,-1.04,13.06,-0.40,-0.05,0.03,1720428585907
-0.21,-2.13,13.92,-0.29,0.01,0.11,1720428585909
-0.23,-1.28,14.20,-0.20,0.06,0.13,1720428585912
-0.19,0.67,14.25,-0.05,0.13,0.09,1720428585915
-0.04,3.57,13.75,0.07,0.15,0.05,1720428585918
0.17,1.72,13.68,0.11,0.14,0.05,1720428585921
0.13,1.15,11.71,0.18,0.11,0.05,1720428585924
-0.02,1.18,9.77,0.53,0.12,0.04,1720428585927
-0.11,1.04,7.64,0.72,0.07,0.01,1720428585930
-0.16,2.53,5.04,0.70,-0.01,-0.01,1720428585933
-0.15,4.14,3.83,0.58,-0.08,-0.04,1720428585936
-0.07,3.40,3.66,0.30,-0.10,-0.08,1720428585939
0.17,2.46,3.91,0.01,-0.06,-0.11,1720428585941
0.13,3.09,5.36,-0.14,0.04,-0.12,1720428585944
0.03,3.78,6.48,-0.28,0.11,-0.11,1720428585947
-0.17,2.00,8.23,-0.46,0.19,-0.08,1720428585950
-0.45,0.23,8.98,-0.54,0.25,-0.07,1720428585953
-0.91,-0.65,9.89,-0.38,0.31,-0.11,1720428585956
-1.37,0.27,10.45,-0.21,0.27,-0.17,1720428585959
-1.49,1.93,10.84,-0.10,0.15,-0.19,1720428585962
-1.53,4.27,10.99,-0.02,0.01,-0.17,1720428585965
-1.58,2.19,11.78,-0.03,-0.07,-0.16,1720428585968
-1.45,-0.37,11.15,-0.04,-0.07,-0.15,1720428585971
-1.58,-2.06,10.58,0.11,0.01,-0.14,1720428585973
-1.96,0.00,10.20,0.24,0.08,-0.12,1720428585976
-2.06,2.27,9.81,0.21,0.09,-0.10,1720428585979
-2.17,1.99,9.30,0.04,0.06,-0.05,1720428585982
-2.18,-1.63,8.45,-0.13,0.03,-0.03,1720428585985
-2.14,-3.28,7.33,-0.06,0.05,-0.02,1720428585988
-2.43,-1.75,7.94,0.11,0.06,-0.02,1720428585991
-2.55,2.13,7.94,0.13,0.01,-0.03,1720428585994
-2.30,3.45,7.97,0.03,-0.06,0.00,1720428585997
-2.06,1.46,7.92,-0.07,-0.10,0.08,1720428586000
-1.83,-1.58,7.77,-0.11,-0.08,0.14,1720428586003
-1.70,-2.80,7.62,-0.09,-0.02,0.15,1720428586005
-1.77,-0.89,8.15,-0.05,0.04,0.12,1720428586008
-1.81,0.21,8.72,-0.09,0.05,0.09,1720428586011
-1.57,-0.07,9.53,-0.26,0.02,0.08,1720428586014
-1.27,-1.65,10.69,-0.40,-0.01,0.12,1720428586017
-1.20,-4.06,12.05,-0.45,-0.02,0.17,1720428586020
-1.12,-4.99,12.86,-0.40,0.00,0.17,1720428586023
-1.11,-3.29,13.30,-0.18,0.04,0.13,1720428586026
-0.99,-0.57,13.67,0.03,0.04,0.09,1720428586029
-0.66,1.26,13.73,0.08,0.01,0.09,1720428586032
-0.54,1.95,13.23,0.08,-0.05,0.14,1720428586035
-0.65,1.08,12.46,0.16,-0.09,0.16,1720428586037
-0.48,-0.32,11.32,0.32,-0.10,0.13,1720428586040
-0.36,-0.11,10.14,0.42,-0.10,0.11,1720428586043
-0.25,3.63,8.17,0.60,-0.08,0.08,1720428586046
-0.15,6.94,6.71,0.56,-0.11,0.09,1720428586049
0.36,4.32,4.83,0.31,-0.15,0.13,1720428586052
0.65,-1.24,4.60,0.12,-0.12,0.17,1720428586055
0.60,-2.96,3.63,0.05,-0.03,0.14,1720428586058
0.54,-3.49,5.24,-0.02,0.08,0.04,1720428586061
0.61,-1.93,5.88,-0.24,0.11,-0.03,1720428586064
0.64,-2.21,7.50,-0.47,0.10,-0.02,1720428586066
0.55,-2.59,8.89,-0.63,0.06,0.04,1720428586069
0.39,-2.91,10.68,-0.62,0.02,0.06,1720428586072
0.38,-3.26,12.29,-0.54,-0.01,0.03,1720428586075
0.57,-3.08,12.95,-0.46,-0.03,0.01,1720428586078
0.69,-2.89,13.82,-0.30,-0.06,0.01,1720428586081
0.68,-2.21,14.48,-0.23,-0.10,0.02,1720428586084
0.74,-0.29,14.75,-0.13,-0.13,0.02,1720428586087
0.89,0.24,15.05,-0.01,-0.12,0.01,1720428586090
0.96,2.12,14.46,0.16,-0.09,0.01,1720428586093
0.98,2.12,14.13,0.34,-0.05,0.02,1720428586096
0.97,1.57,12.69,0.42,-0.01,0.02,1720428586098
0.83,-0.89,10.86,0.49,0.04,0.01,1720428586101
0.84,-1.21,7.55,0.60,0.07,-0.00,1720428586104
0.61,1.27,6.11,0.65,0.07,-0.00,1720428586107
0.44,3.50,5.00,0.57,0.03,-0.01,1720428586110
0.39,3.13,4.41,0.30,-0.04,-0.01,1720428586113
0.47,-0.21,4.74,0.01,-0.08,-0.02,1720428586116
0.54,-3.35,5.93,-0.18,-0.02,-0.04,1720428586119
0.68,-4.22,7.40,-0.32,0.07,-0.04,1720428586122
0.51,-2.47,9.30,-0.35,0.15,0.01,1720428586125
0.18,-0.37,10.62,-0.35,0.19,0.04,1720428586128
-0.02,0.61,11.62,-0.35,0.16,0.07,1720428586130
-0.10,0.39,12.51,-0.29,0.10,0.08,1720428586133
0.05,-0.45,13.30,-0.21,0.05,0.08,1720428586136
0.23,0.60,13.46,-0.11,0.02,0.10,1720428586139
0.16,1.48,13.68,-0.01,-0.00,0.13,1720428586142
0.19,1.40,13.70,0.07,-0.03,0.16,1720428586145
0.28,-0.01,13.15,0.13,-0.03,0.18,1720428586148
0.23,-1.87,11.76,0.29,0.01,0.18,1720428586151
0.37,-3.80,9.88,0.45,0.06,0.18,1720428586154
0.23,-1.86,7.44,0.59,0.08,0.20,1720428586157
0.11,0.77,6.07,0.54,0.03,0.21,1720428586160
0.37,2.54,4.80,0.34,-0.06,0.23,1720428586162
0.74,1.23,5.20,0.09,-0.12,0.27,1720428586165
1.12,-1.12,6.18,-0.16,-0.10,0.28,1720428586168
1.38,-2.75,7.88,-0.30,-0.01,0.25,1720428586171
1.58,-2.90,9.02,-0.34,0.08,0.23,1720428586174
1.70,-2.13,10.72,-0.34,0.18,0.23,1720428586177
1.58,-0.55,11.81,-0.30,0.23,0.26,1720428586180
1.40,-0.54,12.70,-0.28,0.20,0.26,1720428586183
1.30,-0.74,12.82,-0.19,0.13,0.22,1720428586186
1.28,0.33,12.82,0.03,0.06,0.14,1720428586189
1.37,1.25,13.02,0.22,-0.03,0.10,1720428586192
1.63,1.32,12.53,0.26,-0.10,0.11,1720428586194
1.50,2.65,11.22,0.38,-0.11,0.12,1720428586197
1.35,3.91,9.99,0.51,-0.07,0.07,1720428586200
1.45,2.95,8.02,0.48,-0.02,0.03,1720428586203
1.59,0.87,6.73,0.42,0.02,0.03,1720428586206
1.58,-0.98,5.42,0.31,0.08,0.05,1720428586209
1.15,-0.41,4.94,0.20,0.13,0.05,1720428586212
0.80,0.54,5.16,-0.01,0.15,-0.03,1720428586215
0.72,1.34,6.22,-0.18,0.14,-0.08,1720428586218
0.62,-0.10,8.22,-0.37,0.11,-0.07,1720428586221
0.39,-2.26,9.84,-0.49,0.10,-0.04,1720428586224
0.07,-0.39,10.35,-0.40,0.12,-0.05,1720428586226
-0.64,9.06,10.96,-0.10,0.13,-0.11,1720428586229
-0.39,14.35,11.94,-0.06,0.06,-0.14,1720428586232
0.56,7.89,13.80,-0.55,-0.03,-0.05,1720428586235
-0.02,-3.35,14.50,-0.91,0.00,0.07,1720428586238
-0.64,-7.58,12.40,-0.80,0.07,0.06,1720428586241
-0.35,-11.71,11.52,-0.16,0.22,-0.05,1720428586244
-0.51,-8.77,10.64,0.49,0.30,-0.10,1720428586247
-0.77,-1.04,10.79,0.81,0.24,-0.07,1720428586250
-0.79,4.08,7.63,0.58,0.02,0.01,1720428586253
-0.58,-2.85,6.52,0.33,-0.13,0.08,1720428586256
-0.21,-7.56,4.68,0.19,-0.17,0.07,1720428586258
0.35,-3.59,2.25,0.48,-0.09,0.01,1720428586261
-0.24,5.86,6.28,0.60,0.01,-0.03,1720428586264
-0.24,15.25,5.43,0.14,0.01,-0.02,1720428586267
-0.01,12.92,6.21,-0.36,-0.00,0.06,1720428586270
0.15,7.90,7.35,-0.56,0.05,0.10,1720428586273
-0.03,1.18,7.49,-0.59,0.19,0.10,1720428586276
0.08,-1.51,8.04,-0.37,0.32,0.07,1720428586279
-0.19,-0.68,9.51,-0.20,0.35,0.03,1720428586282
-0.23,1.56,9.88,-0.18,0.26,0.00,1720428586285
-0.03,1.83,10.01,-0.18,0.10,0.03,1720428586287
0.16,-2.02,11.03,-0.23,-0.04,0.07,1720428586290
0.53,-6.42,11.41,-0.27,-0.09,0.08,1720428586293
1.02,-6.69,10.52,-0.12,-0.05,0.07,1720428586296
1.27,-4.65,11.88,0.15,0.05,0.06,1720428586299
1.21,0.77,12.08,0.18,0.10,0.04,1720428586302
1.22,5.57,11.66,0.13,0.11,0.02,1720428586305
1.19,9.02,11.61,0.01,0.08,-0.01,1720428586308
1.36,6.72,11.96,-0.20,0.03,-0.05,1720428586311
1.67,1.81,12.11,-0.31,0.06,-0.05,1720428586314
1.64,-0.37,10.74,-0.18,0.14,-0.07,1720428586317
1.38,0.57,10.21,0.18,0.24,-0.11,1720428586320
0.93,3.66,9.11,0.28,0.24,-0.17,1720428586323
1.06,1.99,7.55,0.23,0.16,-0.16,1720428586325
1.03,-3.68,6.17,0.05,0.07,-0.11,1720428586328
0.81,-6.67,4.12,0.02,0.05,-0.13,1720428586331
0.76,-6.90,3.55,0.17,0.08,-0.22,1720428586334
0.71,-4.54,5.30,0.23,0.12,-0.25,1720428586337
0.46,1.08,5.91,0.02,0.10,-0.23,1720428586340
0.22,3.28,6.81,-0.18,0.08,-0.19,1720428586343
-0.11,2.57,8.29,-0.48,0.07,-0.16,1720428586346
-0.17,0.04,9.96,-0.62,0.11,-0.18,1720428586349
-0.38,0.97,10.87,-0.50,0.18,-0.21,1720428586352
-0.68,3.65,12.15,-0.33,0.22,-0.23,1720428586355
-0.48,5.58,13.33,-0.34,0.21,-0.23,1720428586357
-0.59,4.60,14.06,-0.42,0.19,-0.22,1720428586360
-1.07,1.30,14.24,-0.40,0.17,-0.22,1720428586363
-1.18,-2.89,14.24,-0.18,0.17,-0.23,1720428586366
-1.22,-4.19,13.51,0.12,0.19,-0.21,1720428586369
-1.68,-1.81,12.71,0.44,0.20,-0.19,1720428586372
-1.91,-0.30,12.16,0.53,0.16,-0.19,1720428586375
-1.92,0.61,9.79,0.47,0.07,-0.17,1720428586378
-1.70,-2.39,7.79,0.43,-0.00,-0.12,1720428586381
-1.68,-2.11,5.84,0.43,-0.03,-0.09,1720428586384
-1.88,0.88,5.92,0.39,-0.03,-0.11,1720428586387
-1.84,3.62,6.11,0.08,-0.05,-0.13,1720428586389
-1.58,0.97,8.06,-0.39,-0.05,-0.09,1720428586392
-1.43,-2.09,9.50,-0.69,0.04,-0.03,1720428586395
-1.60,-2.99,11.70,-0.72,0.17,0.02,1720428586398
-1.79,-0.32,13.04,-0.64,0.26,0.04,1720428586401
-1.49,-0.45,14.76,-0.60,0.27,0.07,1720428586404
-1.24,-1.17,15.31,-0.65,0.25,0.10,1720428586407
-1.50,-0.90,15.15,-0.51,0.20,0.13,1720428586410
-1.72,-1.45,15.46,-0.19,0.11,0.09,1720428586413
-1.32,-0.74,15.44,0.10,0.02,0.05,1720428586416
-1.09,0.04,14.90,0.35,-0.05,0.06,1720428586418
-1.18,1.14,13.80,0.55,-0.10,0.08,1720428586421
-1.24,0.40,12.18,0.72,-0.09,0.07,1720428586424
-1.15,-1.59,8.55,0.90,-0.04,0.04,1720428586427
-1.30,-0.97,5.97,1.02,0.01,0.02,1720428586430
-1.47,3.14,3.93,0.91,0.02,0.00,1720428586433
-1.37,3.35,3.30,0.49,-0.01,0.01,1720428586436
-1.15,-0.28,4.12,-0.00,-0.01,0.03,1720428586439
-1.23,-1.27,4.29,-0.20,0.04,0.03,1720428586442
-1.70,-0.70,6.11,-0.28,0.14,-0.02,1720428586445
-2.09,2.34,7.41,-0.38,0.17,-0.08,1720428586448
-2.15,3.11,8.71,-0.44,0.13,-0.07,1720428586450
-2.09,0.54,10.21,-0.48,0.06,0.01,1720428586453
-2.15,-4.55,11.52,-0.43,-0.01,0.09,1720428586456
-2.13,-6.07,12.03,-0.32,-0.05,0.13,1720428586459
-1.89,-4.10,12.55,-0.00,-0.06,0.16,1720428586462
-1.53,-1.07,12.98,0.18,-0.09,0.21,1720428586465
-0.90,1.37,13.20,0.17,-0.14,0.30,1720428586468
-0.56,2.77,12.54,0.11,-0.17,0.41,1720428586471
-0.41,0.52,12.30,0.16,-0.16,0.45,1720428586474
0.12,-2.55,11.65,0.20,-0.12,0.45,1720428586477
0.66,-1.85,9.60,0.38,-0.04,0.42,1720428586480
0.76,1.51,9.34,0.52,0.02,0.37,1720428586482
0.93,4.64,8.29,0.42,-0.00,0.33,1720428586485
1.40,2.59,7.44,0.17,-0.05,0.29,1720428586488
1.65,1.48,6.15,0.11,-0.04,0.25,1720428586491
1.57,-0.23,6.65,0.13,0.00,0.16,1720428586494
1.75,-1.48,6.25,0.07,0.03,0.06,1720428586497
1.77,0.39,6.19,0.07,0.03,0.01,1720428586500
1.38,4.34,6.97,0.05,-0.02,-0.02,1720428586503
1.25,4.02,8.09,-0.07,-0.08,-0.04,1720428586506
1.36,-3.10,9.43,-0.36,-0.13,-0.07,1720428586509
1.04,-7.27,8.50,-0.50,-0.11,-0.14,1720428586512
0.93,-6.12,8.83,-0.15,-0.01,-0.24,1720428586514
0.01,-0.09,11.51,0.15,0.03,-0.32,1720428586517
-0.32,6.01,12.10,0.11,-0.02,-0.36,1720428586520
0.05,2.97,12.93,-0.21,-0.10,-0.32,1720428586523
-0.45,-2.52,12.76,-0.37,-0.11,-0.23,1720428586526
-0.76,-7.13,11.77,-0.13,-0.06,-0.19,1720428586529
-0.90,-8.20,11.93,0.17,-0.01,-0.19,1720428586532
-1.18,-3.09,11.65,0.47,0.02,-0.18,1720428586535
-1.17,1.20,11.06,0.57,-0.02,-0.14,1720428586538
-1.22,5.17,9.78,0.51,-0.12,-0.06,1720428586541
-0.92,2.80,7.62,0.45,-0.21,0.02,1720428586543
-0.88,-0.15,5.29,0.51,-0.21,0.01,1720428586546
-0.98,1.10,4.69,0.62,-0.15,-0.08,1720428586549
-0.91,5.55,4.30,0.48,-0.13,-0.18,1720428586552
-0.63,5.33,4.93,0.08,-0.14,-0.17,1720428586555
-0.17,0.94,5.50,-0.31,-0.12,-0.07,1720428586558
-0.45,-2.28,6.62,-0.46,-0.03,0.01,1720428586561
-0.95,-1.91,7.98,-0.36,0.09,-0.05,1720428586564
-1.17,-2.80,10.24,-0.36,0.14,-0.17,1720428586567
-1.11,-2.02,10.52,-0.37,0.13,-0.20,1720428586570
-1.01,-2.40,11.69,-0.30,0.07,-0.15,1720428586573
-1.27,-1.47,12.35,-0.24,-0.02,-0.06,1720428586575
-1.11,-2.89,13.43,-0.16,-0.09,-0.02,1720428586578
-0.97,-2.60,13.42,-0.10,-0.13,-0.03,1720428586581
-1.09,-0.27,12.97,0.16,-0.13,-0.05,1720428586584
-0.94,2.24,12.82,0.39,-0.12,-0.06,1720428586587
-0.98,5.57,11.41,0.47,-0.13,-0.05,1720428586590
-0.95,5.14,9.53,0.51,-0.12,-0.03,1720428586593
-0.76,3.06,6.93,0.55,-0.10,0.01,1720428586596
-0.94,4.53,5.15,0.57,-0.08,0.01,1720428586599
-0.97,6.18,4.44,0.49,-0.08,-0.00,1720428586602
-0.86,5.79,4.09,0.19,-0.12,-0.02,1720428586605
-0.55,2.60,4.54,-0.14,-0.13,0.01,1720428586607
-0.28,0.39,6.03,-0.34,-0.09,0.06,1720428586610
-0.41,-0.02,7.92,-0.43,-0.02,0.10,1720428586613
-0.40,-1.77,9.53,-0.46,0.04,0.08,1720428586616
-0.05,-3.01,9.93,-0.36,0.08,0.10,1720428586619
0.19,-2.97,10.38,-0.11,0.08,0.17,1720428586622
-0.00,0.28,10.33,0.12,0.03,0.22,1720428586625
0.14,3.13,10.27,0.21,-0.07,0.20,1720428586628
0.49,2.92,9.80,0.15,-0.17,0.15,1720428586631
1.05,2.36,8.96,0.16,-0.19,0.10,1720428586634
1.20,3.79,8.93,0.21,-0.17,0.08,1720428586637
0.89,6.32,9.37,0.17,-0.13,0.02,1720428586639
0.84,5.00,9.56,-0.08,-0.09,-0.08,1720428586642
1.29,0.24,9.81,-0.23,0.00,-0.12,1720428586645
1.22,-1.28,9.96,-0.23,0.10,-0.07,1720428586648
0.63,0.29,10.82,-0.13,0.15,-0.04,1720428586651
0.10,4.18,11.19,-0.09,0.12,-0.06,1720428586654
-0.26,6.34,11.47,-0.05,0.03,-0.14,1720428586657
-0.48,5.19,11.76,-0.11,-0.07,-0.23,1720428586660
-0.43,2.54,11.93,-0.07,-0.12,-0.26,1720428586663
-0.70,1.16,12.09,-0.05,-0.11,-0.25,1720428586666
-1.04,1.62,11.73,-0.01,-0.08,-0.26,1720428586669
-1.58,2.32,11.06,0.07,-0.03,-0.29,1720428586671
-2.01,1.88,10.10,0.14,-0.00,-0.32,1720428586674
-2.28,-0.30,8.71,0.11,-0.02,-0.31,1720428586677
-2.46,-2.68,7.88,0.05,-0.07,-0.25,1720428586680
-2.70,-2.58,7.57,-0.02,-0.12,-0.18,1720428586683
-2.80,-1.52,8.38,-0.14,-0.16,-0.10,1720428586686
-2.70,-0.68,9.15,-0.19,-0.17,-0.03,1720428586689
-2.74,0.14,9.69,-0.17,-0.15,0.02,1720428586692
-2.82,0.88,9.73,-0.03,-0.08,0.02,1720428586695
-2.85,1.75,9.22,0.11,-0.03,0.01,1720428586698
-2.78,1.44,8.32,0.20,-0.02,0.02,1720428586701
-2.61,0.84,6.43,0.28,-0.04,0.08,1720428586703
-2.55,2.33,4.76,0.38,-0.08,0.18,1720428586706
-2.62,4.19,3.98,0.34,-0.14,0.23,1720428586709
-2.41,4.50,3.73,0.15,-0.19,0.19,1720428586712
-1.83,3.54,4.08,-0.07,-0.22,0.17,1720428586715
-1.19,1.84,5.68,-0.31,-0.20,0.24,1720428586718
-0.82,1.20,6.98,-0.46,-0.14,0.36,1720428586721
-0.96,-0.21,9.03,-0.52,-0.05,0.40,1720428586724
-1.03,-0.95,10.32,-0.61,0.02,0.33,1720428586727
-0.78,-2.57,11.59,-0.61,0.06,0.26,1720428586730
-0.57,-4.17,12.42,-0.62,0.05,0.25,1720428586733
-0.42,-4.98,13.17,-0.60,-0.00,0.28,1720428586735
-0.36,-5.75,13.72,-0.46,-0.07,0.31,1720428586738
-0.30,-5.03,13.96,-0.30,-0.15,0.28,1720428586741
-0.12,-4.19,14.21,-0.12,-0.22,0.25,1720428586744
0.27,-2.57,14.18,-0.03,-0.29,0.23,1720428586747
0.50,-0.61,13.96,0.07,-0.33,0.26,1720428586750
0.72,-0.25,13.71,0.10,-0.34,0.28,1720428586753
0.91,-0.99,12.70,0.14,-0.29,0.28,1720428586756
0.92,-1.20,11.17,0.24,-0.19,0.25,1720428586759
0.93,-1.41,9.92,0.30,-0.10,0.21,1720428586762
1.02,-0.29,8.54,0.24,-0.08,0.21,1720428586764
1.12,-0.07,7.26,0.17,-0.08,0.24,1720428586767
1.09,-0.77,6.26,0.02,-0.11,0.26,1720428586770
1.16,-2.80,5.97,-0.00,-0.12,0.23,1720428586773
1.31,-3.44,5.82,-0.05,-0.12,0.17,1720428586776
1.40,-3.58,6.82,-0.06,-0.11,0.13,1720428586779
1.44,-1.41,7.05,-0.14,-0.12,0.11,1720428586782
1.47,-0.96,8.60,-0.18,-0.13,0.13,1720428586785
1.44,-0.90,9.15,-0.24,-0.14,0.13,1720428586788
1.32,-1.59,9.83,-0.22,-0.13,0.10,1720428586791
1.09,-1.47,10.23,-0.12,-0.09,0.04,1720428586794
0.88,0.54,10.45,-0.06,-0.09,-0.01,1720428586796
0.77,2.13,10.62,-0.05,-0.12,-0.02,1720428586799
0.74,2.00,11.24,-0.15,-0.19,0.02,1720428586802
0.81,-0.46,11.59,-0.27,-0.23,0.09,1720428586805
0.87,-2.52,11.69,-0.23,-0.20,0.12,1720428586808
0.80,-2.78,11.96,-0.06,-0.11,0.11,1720428586811
0.63,-1.30,11.87,0.03,-0.06,0.08,1720428586814
0.52,1.01,11.33,0.06,-0.06,0.06,1720428586817
0.48,1.11,10.84,0.03,-0.12,0.07,1720428586820
0.52,0.51,9.56,0.04,-0.17,0.10,1720428586823
0.52,-1.83,9.28,0.07,-0.18,0.12,1720428586826
0.67,-2.79,8.30,0.05,-0.17,0.13,1720428586828
0.67,-4.28,8.64,0.00,-0.15,0.13,1720428586831
0.66,-3.89,8.31,-0.12,-0.12,0.11,1720428586834
0.61,-3.02,10.02,-0.20,-0.08,0.09,1720428586837
0.67,-1.01,11.47,-0.38,-0.09,0.10,1720428586840
1.09,-2.28,13.46,-0.54,-0.11,0.17,1720428586843
1.24,-1.51,14.19,-0.58,-0.11,0.24,1720428586846
0.91,0.47,14.99,-0.34,-0.09,0.25,1720428586849
1.12,1.21,15.93,-0.18,-0.11,0.18,1720428586852
1.35,2.68,15.85,-0.02,-0.11,0.10,1720428586855
1.17,4.15,15.30,0.20,-0.13,0.04,1720428586858
1.11,3.62,14.71,0.39,-0.14,0.02,1720428586860
0.85,2.88,13.43,0.55,-0.14,0.02,1720428586863
0.56,1.69,11.72,0.70,-0.11,0.00,1720428586866
0.40,-0.84,7.80,0.95,-0.08,-0.01,1720428586869
0.00,-1.70,4.90,1.11,-0.07,-0.02,1720428586872
-0.26,0.95,2.80,1.03,-0.12,-0.04,1720428586875
-0.21,-1.58,3.32,-0.04,-0.19,-0.07,1720428586883
-0.30,-1.89,4.43,-0.28,-0.14,-0.01,1720428586886
-0.66,-1.14,6.62,-0.52,-0.10,0.06,1720428586889
-0.63,-2.07,9.15,-0.79,-0.09,0.14,1720428586892
-0.49,-2.89,10.56,-0.89,-0.08,0.21,1720428586895
-0.61,-0.87,11.75,-0.71,-0.05,0.22,1720428586897
-0.40,1.60,13.26,-0.39,-0.03,0.18,1720428586900
